State,FIPS,County,Year,Heart_Attack_Mortality,Stability
Indiana,18131,Pulaski,2014,223.6,1
Indiana,18131,Pulaski,2015,158.1,1
Indiana,18133,Putnam,2000,148.4,1
Indiana,18133,Putnam,2001,199.8,1
Indiana,18133,Putnam,2002,198.2,1
Indiana,18133,Putnam,2003,162.6,1
Indiana,18133,Putnam,2004,98.3,1
Indiana,18133,Putnam,2005,117.4,1
Indiana,18133,Putnam,2006,65.6,1
Indiana,18133,Putnam,2007,84.8,1
Indiana,18133,Putnam,2008,128.1,1
Indiana,18133,Putnam,2009,49.3,0
Indiana,18133,Putnam,2010,93.7,1
Indiana,18133,Putnam,2011,137.8,1
Indiana,18133,Putnam,2012,108.5,1
Indiana,18133,Putnam,2013,88.8,1
Indiana,18133,Putnam,2014,112.8,1
Indiana,18133,Putnam,2015,73.5,1
Indiana,18135,Randolph,2000,214,1
Indiana,18135,Randolph,2001,146.9,1
Indiana,18135,Randolph,2002,201.1,1
Indiana,18135,Randolph,2003,100.2,1
Indiana,18135,Randolph,2004,127.2,1
Indiana,18135,Randolph,2005,100.3,1
Indiana,18135,Randolph,2006,127.5,1
Indiana,18135,Randolph,2007,148,1
Indiana,18135,Randolph,2008,113.5,1
Indiana,18135,Randolph,2009,93.5,1
Indiana,18135,Randolph,2010,93.2,1
Indiana,18135,Randolph,2011,80.1,1
Indiana,18135,Randolph,2012,147.5,1
Indiana,18135,Randolph,2013,114.2,1
Indiana,18135,Randolph,2014,108,1
Indiana,18135,Randolph,2015,128.3,1
Indiana,18137,Ripley,2000,161.5,1
Indiana,18137,Ripley,2001,156.7,1
Indiana,18137,Ripley,2002,180.2,1
Indiana,18137,Ripley,2003,135.5,1
Indiana,18137,Ripley,2004,146.4,1
Indiana,18137,Ripley,2005,170.9,1
Indiana,18137,Ripley,2006,155.4,1
Indiana,18137,Ripley,2007,141.6,1
Indiana,18137,Ripley,2008,101.8,1
Indiana,18137,Ripley,2010,63,0
Indiana,18137,Ripley,2011,81.5,1
Indiana,18137,Ripley,2012,68.5,0
Indiana,18137,Ripley,2013,80.7,1
Indiana,18137,Ripley,2015,147.1,1
Indiana,18139,Rush,2000,124.5,1
Indiana,18139,Rush,2001,144.6,1
Indiana,18139,Rush,2003,204.4,1
Indiana,18139,Rush,2005,233.4,1
Indiana,18139,Rush,2006,160.8,1
Indiana,18139,Rush,2007,99.9,0
Indiana,18139,Rush,2008,241.5,1
Indiana,18139,Rush,2010,141.1,1
Indiana,18139,Rush,2011,211.6,1
Indiana,18139,Rush,2012,141.6,1
Indiana,18139,Rush,2013,111.7,0
Indiana,18139,Rush,2014,143,1
Indiana,18139,Rush,2015,103.1,0
Indiana,18143,Scott,2000,250.9,1
Indiana,18143,Scott,2001,252.7,1
Indiana,18143,Scott,2002,232.7,1
Indiana,18143,Scott,2003,212.4,1
Indiana,18143,Scott,2004,209.1,1
Indiana,18143,Scott,2005,236.9,1
Indiana,18143,Scott,2006,193.5,1
Indiana,18143,Scott,2007,106.8,1
Indiana,18143,Scott,2008,121.1,1
Indiana,18143,Scott,2009,89.7,1
Indiana,18143,Scott,2010,96.2,1
Indiana,18143,Scott,2011,103.8,1
Indiana,18143,Scott,2012,103.6,1
Indiana,18143,Scott,2013,81.1,0
Indiana,18143,Scott,2015,80.5,0
Indiana,18145,Shelby,2000,110.3,1
Indiana,18145,Shelby,2001,95.3,1
Indiana,18145,Shelby,2002,133.5,1
Indiana,18145,Shelby,2003,107.1,1
Indiana,18145,Shelby,2004,97.3,1
Indiana,18145,Shelby,2005,109,1
Indiana,18145,Shelby,2006,115.7,1
Indiana,18145,Shelby,2007,73.3,1
Indiana,18145,Shelby,2008,80.6,1
Indiana,18145,Shelby,2009,60,1
Indiana,18145,Shelby,2010,56,1
Indiana,18145,Shelby,2011,59.8,1
Indiana,18145,Shelby,2012,71.4,1
Indiana,18145,Shelby,2013,63.3,1
Indiana,18145,Shelby,2014,106.1,1
Indiana,18145,Shelby,2015,145,1
Indiana,18147,Spencer,2000,227.1,1
Indiana,18147,Spencer,2001,162.1,1
Indiana,18147,Spencer,2002,151.2,1
Indiana,18147,Spencer,2003,201.7,1
Indiana,18147,Spencer,2004,241.8,1
Indiana,18147,Spencer,2005,186.2,1
Indiana,18147,Spencer,2006,191.3,1
Indiana,18147,Spencer,2007,182.8,1
Indiana,18147,Spencer,2008,131.6,1
Indiana,18147,Spencer,2009,172.2,1
Indiana,18147,Spencer,2010,131.5,1
Indiana,18147,Spencer,2014,80.7,0
Indiana,18141,St. Joseph,2000,163.2,1
Indiana,18141,St. Joseph,2001,164.8,1
Indiana,18141,St. Joseph,2002,160.2,1
Indiana,18141,St. Joseph,2003,162.7,1
Indiana,18141,St. Joseph,2004,137.4,1
Indiana,18141,St. Joseph,2005,132,1
Indiana,18141,St. Joseph,2006,112,1
Indiana,18141,St. Joseph,2007,95.1,1
Indiana,18141,St. Joseph,2008,97.4,1
Indiana,18141,St. Joseph,2009,73.8,1
Indiana,18141,St. Joseph,2010,75.8,1
Indiana,18141,St. Joseph,2011,77.1,1
Indiana,18141,St. Joseph,2012,75.3,1
Indiana,18141,St. Joseph,2013,87.4,1
Indiana,18141,St. Joseph,2014,76.3,1
Indiana,18141,St. Joseph,2015,70.2,1
Indiana,18149,Starke,2000,241,1
Indiana,18149,Starke,2001,208.6,1
Indiana,18149,Starke,2002,276.7,1
Indiana,18149,Starke,2003,149,1
Indiana,18149,Starke,2004,187,1
Indiana,18149,Starke,2005,131.2,1
Indiana,18149,Starke,2006,192.3,1
Indiana,18149,Starke,2007,221.5,1
Indiana,18149,Starke,2008,250.3,1
Indiana,18149,Starke,2009,182.1,1
Indiana,18149,Starke,2010,181.4,1
Indiana,18149,Starke,2011,248.9,1
Indiana,18149,Starke,2012,181.1,1
Indiana,18149,Starke,2013,150,1
Indiana,18149,Starke,2014,181.2,1
Indiana,18149,Starke,2015,217.9,1
Indiana,18151,Steuben,2000,212.2,1
Indiana,18151,Steuben,2001,191.1,1
Indiana,18151,Steuben,2002,108.1,1
Indiana,18151,Steuben,2003,151.6,1
Indiana,18151,Steuben,2004,121.7,1
Indiana,18151,Steuben,2005,92.9,1
Indiana,18151,Steuben,2006,86.2,1
Indiana,18151,Steuben,2007,111.8,1
Indiana,18151,Steuben,2008,58.3,0
Indiana,18151,Steuben,2009,73.3,1
Indiana,18151,Steuben,2010,57.1,0
Indiana,18151,Steuben,2011,98.1,1
Indiana,18151,Steuben,2012,51,0
Indiana,18151,Steuben,2014,55.7,0
Indiana,18151,Steuben,2015,75.5,1
Indiana,18153,Sullivan,2000,341.9,1
Indiana,18153,Sullivan,2001,273.7,1
Indiana,18153,Sullivan,2002,281.5,1
Indiana,18153,Sullivan,2003,288.8,1
Indiana,18153,Sullivan,2004,295.7,1
Indiana,18153,Sullivan,2005,219,1
Indiana,18153,Sullivan,2006,192.7,1
Indiana,18153,Sullivan,2007,150.2,1
Indiana,18153,Sullivan,2008,174.3,1
Indiana,18153,Sullivan,2009,173.3,1
Indiana,18153,Sullivan,2010,148.8,1
Indiana,18153,Sullivan,2011,115.8,1
Indiana,18153,Sullivan,2012,149.3,1
Indiana,18153,Sullivan,2013,198.2,1
Indiana,18153,Sullivan,2014,141.2,1
Indiana,18153,Sullivan,2015,116.3,1
Indiana,18155,Switzerland,2000,227.3,0
Indiana,18155,Switzerland,2002,210.2,0
Indiana,18155,Switzerland,2010,205.2,1
Indiana,18157,Tippecanoe,2000,137.3,1
Indiana,18157,Tippecanoe,2001,153.1,1
Indiana,18157,Tippecanoe,2002,97.3,1
Indiana,18157,Tippecanoe,2003,130.8,1
Indiana,18157,Tippecanoe,2004,97.6,1
Indiana,18157,Tippecanoe,2005,87.4,1
Indiana,18157,Tippecanoe,2006,80.2,1
Indiana,18157,Tippecanoe,2007,101.1,1
Indiana,18157,Tippecanoe,2008,87,1
Indiana,18157,Tippecanoe,2009,90,1
Indiana,18157,Tippecanoe,2010,100.3,1
Indiana,18157,Tippecanoe,2011,97.4,1
Indiana,18157,Tippecanoe,2012,73.4,1
Indiana,18157,Tippecanoe,2013,70.6,1
Indiana,18157,Tippecanoe,2014,81.4,1
Indiana,18157,Tippecanoe,2015,68.2,1
Indiana,18159,Tipton,2000,306.4,1
Indiana,18159,Tipton,2001,152.8,1
Indiana,18159,Tipton,2002,325,1
Indiana,18159,Tipton,2003,280.9,1
Indiana,18159,Tipton,2004,160.7,1
Indiana,18159,Tipton,2005,266,1
Indiana,18159,Tipton,2006,190.1,1
Indiana,18159,Tipton,2007,167.5,1
Indiana,18159,Tipton,2008,270.9,1
Indiana,18159,Tipton,2009,186.8,1
Indiana,18159,Tipton,2010,230.3,1
Indiana,18159,Tipton,2011,231.5,1
Indiana,18159,Tipton,2012,316.6,1
Indiana,18159,Tipton,2013,202.8,1
Indiana,18159,Tipton,2014,181.5,1
Indiana,18161,Union,2001,256.5,0
Indiana,18161,Union,2004,313.8,1
Indiana,18161,Union,2012,282.4,1
Indiana,18161,Union,2013,304.4,1
Indiana,18163,Vanderburgh,2000,186.3,1
Indiana,18163,Vanderburgh,2001,189.1,1
Indiana,18163,Vanderburgh,2002,190.9,1
Indiana,18163,Vanderburgh,2003,144,1
Indiana,18163,Vanderburgh,2004,133.4,1
Indiana,18163,Vanderburgh,2005,147.9,1
Indiana,18163,Vanderburgh,2006,123.2,1
Indiana,18163,Vanderburgh,2007,118.1,1
Indiana,18163,Vanderburgh,2008,127.4,1
Indiana,18163,Vanderburgh,2009,124.7,1
Indiana,18163,Vanderburgh,2010,100,1
Indiana,18163,Vanderburgh,2011,133.1,1
Indiana,18163,Vanderburgh,2012,135.7,1
Indiana,18163,Vanderburgh,2013,124.6,1
Indiana,18163,Vanderburgh,2014,101.3,1
Indiana,18163,Vanderburgh,2015,99.8,1
Indiana,18165,Vermillion,2000,310.7,1
Indiana,18165,Vermillion,2001,397,1
Indiana,18165,Vermillion,2002,236.8,1
Indiana,18165,Vermillion,2003,335.3,1
Indiana,18165,Vermillion,2004,236.4,1
Indiana,18165,Vermillion,2005,307.8,1
Indiana,18165,Vermillion,2006,201.1,1
Indiana,18165,Vermillion,2007,115,0
Indiana,18165,Vermillion,2008,177.4,1
Indiana,18165,Vermillion,2009,198,1
Indiana,18165,Vermillion,2010,219.3,1
Indiana,18165,Vermillion,2011,272.9,1
Indiana,18165,Vermillion,2012,148.3,1
Indiana,18165,Vermillion,2013,181.3,1
Indiana,18165,Vermillion,2014,128.5,1
Indiana,18165,Vermillion,2015,138.8,1
Indiana,18167,Vigo,2000,202.6,1
Indiana,18167,Vigo,2001,192.8,1
Indiana,18167,Vigo,2002,241.8,1
Indiana,18167,Vigo,2003,194.2,1
Indiana,18167,Vigo,2004,145.6,1
Indiana,18167,Vigo,2005,175.9,1
Indiana,18167,Vigo,2006,144,1
Indiana,18167,Vigo,2007,130,1
Indiana,18167,Vigo,2008,118.4,1
Indiana,18167,Vigo,2009,90.7,1
Indiana,18167,Vigo,2010,106.8,1
Indiana,18167,Vigo,2011,101.3,1
Indiana,18167,Vigo,2012,124.5,1
Indiana,18167,Vigo,2013,97.7,1
Indiana,18167,Vigo,2014,121.2,1
Indiana,18167,Vigo,2015,108.5,1
Indiana,18169,Wabash,2000,154.8,1
Indiana,18169,Wabash,2001,180.2,1
Indiana,18169,Wabash,2002,116.6,1
Indiana,18169,Wabash,2003,159.1,1
Indiana,18169,Wabash,2004,95.2,1
Indiana,18169,Wabash,2005,111.2,1
Indiana,18169,Wabash,2006,121.6,1
Indiana,18169,Wabash,2007,95.4,1
Indiana,18169,Wabash,2008,127.2,1
Indiana,18169,Wabash,2009,143.6,1
Indiana,18169,Wabash,2010,159.7,1
Indiana,18169,Wabash,2011,171.2,1
Indiana,18169,Wabash,2012,91,1
Indiana,18169,Wabash,2013,96.6,1
Indiana,18169,Wabash,2014,112.9,1
Indiana,18169,Wabash,2015,187.3,1
Indiana,18173,Warrick,2000,162.7,1
Indiana,18173,Warrick,2001,163.6,1
Indiana,18173,Warrick,2002,212.4,1
Indiana,18173,Warrick,2003,121,1
Indiana,18173,Warrick,2004,128.6,1
Indiana,18173,Warrick,2005,74.2,1
Indiana,18173,Warrick,2006,113.7,1
Indiana,18173,Warrick,2007,102.4,1
Indiana,18173,Warrick,2008,112.7,1
Indiana,18173,Warrick,2009,81.3,1
Indiana,18173,Warrick,2010,56.3,1
Indiana,18173,Warrick,2011,76.4,1
Indiana,18173,Warrick,2012,81.5,1
Indiana,18173,Warrick,2013,74.9,1
Indiana,18173,Warrick,2014,68.4,1
Indiana,18173,Warrick,2015,59.2,1
Indiana,18175,Washington,2000,214.3,1
Indiana,18175,Washington,2001,176.5,1
Indiana,18175,Washington,2002,187.5,1
Indiana,18175,Washington,2003,199.3,1
Indiana,18175,Washington,2004,88.2,1
Indiana,18175,Washington,2005,147.9,1
Indiana,18175,Washington,2006,199.1,1
Indiana,18175,Washington,2007,98.1,1
Indiana,18175,Washington,2008,122.5,1
Indiana,18175,Washington,2009,167.6,1
Indiana,18175,Washington,2010,114.8,1
Indiana,18175,Washington,2011,89,1
Indiana,18175,Washington,2012,164.9,1
Indiana,18175,Washington,2013,126.3,1
Indiana,18175,Washington,2014,138.4,1
Indiana,18175,Washington,2015,100.1,1
Indiana,18177,Wayne,2000,224,1
Indiana,18177,Wayne,2001,184.5,1
Indiana,18177,Wayne,2002,124.8,1
Indiana,18177,Wayne,2003,111.3,1
Indiana,18177,Wayne,2004,165.4,1
Indiana,18177,Wayne,2005,186.1,1
Indiana,18177,Wayne,2006,162,1
Indiana,18177,Wayne,2007,159.7,1
Indiana,18177,Wayne,2008,141.8,1
Indiana,18177,Wayne,2009,221.9,1
Indiana,18177,Wayne,2010,102.9,1
Indiana,18177,Wayne,2011,164.5,1
Indiana,18177,Wayne,2012,136.7,1
Indiana,18177,Wayne,2013,196.5,1
Indiana,18177,Wayne,2014,145.1,1
Indiana,18177,Wayne,2015,215.3,1
Indiana,18179,Wells,2000,205.2,1
Indiana,18179,Wells,2001,163,1
Indiana,18179,Wells,2002,147.3,1
Indiana,18179,Wells,2003,146.9,1
Indiana,18179,Wells,2004,139.3,1
Indiana,18179,Wells,2005,157.7,1
Indiana,18179,Wells,2006,150.3,1
Indiana,18179,Wells,2007,110.7,1
Indiana,18179,Wells,2008,117,1
Indiana,18179,Wells,2009,162.3,1
Indiana,18179,Wells,2010,161.7,1
Indiana,18179,Wells,2011,154.5,1
Indiana,18179,Wells,2012,199.6,1
Indiana,18179,Wells,2013,134.6,1
Indiana,18179,Wells,2014,121.4,1
Indiana,18179,Wells,2015,164.9,1
Indiana,18181,White,2000,234.6,1
Indiana,18181,White,2001,195.6,1
Indiana,18181,White,2002,201.8,1
Indiana,18181,White,2003,100.7,1
Indiana,18181,White,2004,78.6,0
Indiana,18181,White,2008,111.3,1
Indiana,18181,White,2009,90.8,1
Indiana,18181,White,2010,69.1,0
Indiana,18181,White,2011,111.4,1
Indiana,18181,White,2012,97.3,1
Indiana,18181,White,2013,105,1
Indiana,18181,White,2014,146.6,1
Indiana,18181,White,2015,125.7,1
Indiana,18183,Whitley,2000,246.9,1
Indiana,18183,Whitley,2001,193.8,1
Indiana,18183,Whitley,2002,137.6,1
Indiana,18183,Whitley,2003,229.7,1
Indiana,18183,Whitley,2004,139.7,1
Indiana,18183,Whitley,2005,131.4,1
Indiana,18183,Whitley,2006,134,1
Indiana,18183,Whitley,2007,66.2,1
Indiana,18183,Whitley,2008,119.6,1
Indiana,18183,Whitley,2009,86,1
Indiana,18183,Whitley,2010,74.2,1
Indiana,18183,Whitley,2011,127.1,1
Indiana,18183,Whitley,2012,89.6,1
Indiana,18183,Whitley,2013,99.8,1
Indiana,18183,Whitley,2014,120,1
Indiana,18183,Whitley,2015,109.5,1
Iowa,19001,Adair,2000,426.7,1
Iowa,19001,Adair,2001,427.8,1
Iowa,19001,Adair,2002,350.1,1
Iowa,19001,Adair,2003,370.1,1
Iowa,19001,Adair,2004,414.6,1
Iowa,19001,Adair,2005,332,1
Iowa,19001,Adair,2006,497.7,1
Iowa,19001,Adair,2007,356.3,1
Iowa,19001,Adair,2008,317.1,1
Iowa,19001,Adair,2009,296.6,1
Iowa,19001,Adair,2010,363.9,1
Iowa,19001,Adair,2011,237.3,0
Iowa,19001,Adair,2013,418.2,1
Iowa,19003,Adams,2000,407.6,0
Iowa,19003,Adams,2002,671.6,1
Iowa,19003,Adams,2003,371.2,0
Iowa,19003,Adams,2004,412.8,0
Iowa,19003,Adams,2008,385.2,0
Iowa,19003,Adams,2009,393.7,0
Iowa,19003,Adams,2012,454.7,0
Iowa,19005,Allamakee,2000,214.9,1
Iowa,19005,Allamakee,2001,156.8,1
Iowa,19005,Allamakee,2002,157.2,1
Iowa,19005,Allamakee,2003,144.1,1
Iowa,19005,Allamakee,2004,181,1
Iowa,19005,Allamakee,2005,155.6,1
Iowa,19005,Allamakee,2006,154.2,1
Iowa,19005,Allamakee,2008,142.2,1
Iowa,19005,Allamakee,2009,189.3,1
Iowa,19005,Allamakee,2010,175.4,1
Iowa,19005,Allamakee,2011,164.5,1
Iowa,19005,Allamakee,2012,152.9,1
Iowa,19005,Allamakee,2013,225,1
Iowa,19005,Allamakee,2014,129.7,0
Iowa,19005,Allamakee,2015,118.4,0
Iowa,19007,Appanoose,2000,252.1,1
Iowa,19007,Appanoose,2001,238.8,1
Iowa,19007,Appanoose,2002,226.7,1
Iowa,19007,Appanoose,2003,200.9,1
Iowa,19007,Appanoose,2004,188.6,1
Iowa,19007,Appanoose,2005,253.1,1
Iowa,19007,Appanoose,2006,279.5,1
Iowa,19007,Appanoose,2007,295.1,1
Iowa,19007,Appanoose,2008,501.2,1
Iowa,19007,Appanoose,2009,167.8,1
Iowa,19007,Appanoose,2011,168.3,1
Iowa,19007,Appanoose,2012,183.4,1
Iowa,19007,Appanoose,2013,210.9,1
Iowa,19007,Appanoose,2014,132.3,0
Iowa,19007,Appanoose,2015,185.6,1
Iowa,19011,Benton,2000,453.8,1
Iowa,19011,Benton,2001,376,1
Iowa,19011,Benton,2002,483.6,1
Iowa,19011,Benton,2003,457.1,1
Iowa,19011,Benton,2004,431.2,1
Iowa,19011,Benton,2005,447.4,1
Iowa,19011,Benton,2006,404.6,1
Iowa,19011,Benton,2007,292.1,1
Iowa,19011,Benton,2008,318.1,1
Iowa,19011,Benton,2009,337,1
Iowa,19011,Benton,2010,261.3,1
Iowa,19011,Benton,2011,246.8,1
Iowa,19011,Benton,2012,173.3,1
Iowa,19011,Benton,2013,220.5,1
Iowa,19011,Benton,2014,194,1
Iowa,19011,Benton,2015,119.9,1
Iowa,19013,Black Hawk,2000,221.6,1
Iowa,19013,Black Hawk,2001,188.7,1
Iowa,19013,Black Hawk,2002,181.5,1
Iowa,19013,Black Hawk,2003,180.3,1
Iowa,19013,Black Hawk,2004,170,1
Iowa,19013,Black Hawk,2005,156.6,1
Iowa,19013,Black Hawk,2006,132.5,1
Iowa,19013,Black Hawk,2007,105.2,1
Iowa,19013,Black Hawk,2008,117,1
Iowa,19013,Black Hawk,2009,122.2,1
Iowa,19013,Black Hawk,2010,89.7,1
Iowa,19013,Black Hawk,2011,129.7,1
Iowa,19013,Black Hawk,2012,106.1,1
Iowa,19013,Black Hawk,2013,137.2,1
Iowa,19013,Black Hawk,2014,128.9,1
Iowa,19013,Black Hawk,2015,99.3,1
Iowa,19015,Boone,2000,227.2,1
Iowa,19015,Boone,2001,138,1
Iowa,19015,Boone,2002,104.1,1
Iowa,19015,Boone,2003,132.2,1
Iowa,19015,Boone,2004,103.5,1
Iowa,19015,Boone,2005,116,1
Iowa,19015,Boone,2006,95.1,1
Iowa,19015,Boone,2007,121,1
Iowa,19015,Boone,2008,114.1,1
Iowa,19015,Boone,2009,161.6,1
Iowa,19015,Boone,2010,94,1
Iowa,19015,Boone,2011,80.2,1
Iowa,19015,Boone,2012,86.5,1
Iowa,19015,Boone,2013,119.3,1
Iowa,19015,Boone,2014,65.8,0
Iowa,19017,Bremer,2000,95.1,1
Iowa,19017,Bremer,2001,148.8,1
Iowa,19017,Bremer,2002,102,1
Iowa,19017,Bremer,2003,132.6,1
Iowa,19017,Bremer,2004,92.5,1
Iowa,19017,Bremer,2005,130.5,1
Iowa,19017,Bremer,2007,98.6,1
Iowa,19017,Bremer,2008,106,1
Iowa,19017,Bremer,2010,90.3,1
Iowa,19017,Bremer,2012,74.6,0
Iowa,19019,Buchanan,2000,90.9,0
Iowa,19019,Buchanan,2001,127.2,1
Iowa,19019,Buchanan,2002,117.6,1
Iowa,19019,Buchanan,2003,171.4,1
Iowa,19019,Buchanan,2004,107.5,1
Iowa,19019,Buchanan,2006,106.7,1
Iowa,19019,Buchanan,2007,123.5,1
Iowa,19019,Buchanan,2009,114.3,1
Iowa,19019,Buchanan,2010,96.4,0
Iowa,19019,Buchanan,2011,149.2,1
Iowa,19019,Buchanan,2012,148.4,1
Iowa,19019,Buchanan,2013,201.4,1
Iowa,19019,Buchanan,2014,183.6,1
Iowa,19019,Buchanan,2015,96,0
Iowa,19021,Buena Vista,2000,265.4,1
Iowa,19021,Buena Vista,2001,237,1
Iowa,19021,Buena Vista,2002,170.1,1
Iowa,19021,Buena Vista,2003,246.2,1
Iowa,19021,Buena Vista,2004,199,1
Iowa,19021,Buena Vista,2005,237.3,1
Iowa,19021,Buena Vista,2008,114,1
Iowa,19021,Buena Vista,2009,189.3,1
Iowa,19021,Buena Vista,2010,132.4,1
Iowa,19021,Buena Vista,2011,182,1
Iowa,19021,Buena Vista,2012,200,1
Iowa,19021,Buena Vista,2013,240.2,1
Iowa,19021,Buena Vista,2014,154.6,1
Iowa,19021,Buena Vista,2015,156.1,1
Iowa,19023,Butler,2000,111.2,0
Iowa,19023,Butler,2001,167.5,1
Iowa,19023,Butler,2003,155.8,1
Iowa,19023,Butler,2005,200.3,1
Iowa,19023,Butler,2009,112.4,0
Iowa,19023,Butler,2010,112.7,0
Iowa,19025,Calhoun,2000,237.6,1
Iowa,19025,Calhoun,2001,240.6,1
Iowa,19025,Calhoun,2014,215.9,1
Iowa,19027,Carroll,2000,194.3,1
Iowa,19027,Carroll,2001,101,1
Iowa,19027,Carroll,2002,167.9,1
Iowa,19027,Carroll,2003,184.5,1
Iowa,19027,Carroll,2004,142.4,1
Iowa,19027,Carroll,2005,124.6,1
Iowa,19027,Carroll,2006,166.4,1
Iowa,19027,Carroll,2007,157.7,1
Iowa,19027,Carroll,2008,99.9,1
Iowa,19027,Carroll,2009,108.4,1
Iowa,19027,Carroll,2010,141.2,1
Iowa,19027,Carroll,2011,108.1,1
Iowa,19027,Carroll,2012,175.4,1
Iowa,19027,Carroll,2013,116.9,1
Iowa,19027,Carroll,2015,101.3,1
Iowa,19029,Cass,2000,216.6,1
Iowa,19029,Cass,2001,217.2,1
Iowa,19029,Cass,2002,208.3,1
Iowa,19029,Cass,2003,139,1
Iowa,19029,Cass,2004,116.2,0
Iowa,19029,Cass,2005,210.4,1
Iowa,19029,Cass,2006,198.8,1
Iowa,19029,Cass,2007,292.3,1
Iowa,19029,Cass,2008,141.6,1
Iowa,19029,Cass,2009,285.5,1
Iowa,19029,Cass,2010,225.9,1
Iowa,19029,Cass,2012,121.3,0
Iowa,19029,Cass,2014,333.3,1
Iowa,19029,Cass,2015,123.5,0
Iowa,19031,Cedar,2000,233.1,1
Iowa,19031,Cedar,2001,164.6,1
Iowa,19031,Cedar,2003,115.5,1
Iowa,19031,Cedar,2004,95.3,0
Iowa,19031,Cedar,2010,110.5,1
Iowa,19033,Cerro Gordo,2000,164.8,1
Iowa,19033,Cerro Gordo,2001,142.1,1
Iowa,19033,Cerro Gordo,2002,178.1,1
Iowa,19033,Cerro Gordo,2003,150.3,1
Iowa,19033,Cerro Gordo,2004,119.5,1
Iowa,19033,Cerro Gordo,2005,149.9,1
Iowa,19033,Cerro Gordo,2006,77,1
Iowa,19033,Cerro Gordo,2007,111.5,1
Iowa,19033,Cerro Gordo,2008,157.5,1
Iowa,19033,Cerro Gordo,2009,157.5,1
Iowa,19033,Cerro Gordo,2010,92.4,1
Iowa,19033,Cerro Gordo,2011,65.5,1
Iowa,19033,Cerro Gordo,2012,138.7,1
Iowa,19033,Cerro Gordo,2013,88.8,1
Iowa,19033,Cerro Gordo,2014,73.5,1
Iowa,19033,Cerro Gordo,2015,123.9,1
Iowa,19035,Cherokee,2000,295.9,1
Iowa,19035,Cherokee,2001,269.9,1
Iowa,19035,Cherokee,2002,221.3,1
Iowa,19035,Cherokee,2003,248.1,1
Iowa,19035,Cherokee,2006,237.6,1
Iowa,19035,Cherokee,2007,171.5,1
Iowa,19035,Cherokee,2008,211.9,1
Iowa,19035,Cherokee,2010,185,1
Iowa,19035,Cherokee,2013,135.8,0
Iowa,19035,Cherokee,2014,136.9,0
Iowa,19035,Cherokee,2015,138.8,0
Iowa,19037,Chickasaw,2000,158.9,1
Iowa,19037,Chickasaw,2001,289,1
Iowa,19037,Chickasaw,2002,159,1
Iowa,19037,Chickasaw,2003,172.3,1
Iowa,19037,Chickasaw,2004,133.3,0
Iowa,19037,Chickasaw,2006,160.1,1
Iowa,19037,Chickasaw,2008,148.1,0
Iowa,19037,Chickasaw,2010,245.3,1
Iowa,19037,Chickasaw,2011,150.6,0
Iowa,19037,Chickasaw,2014,224.3,1
Iowa,19037,Chickasaw,2015,155.2,0
Iowa,19039,Clarke,2000,295.7,1
Iowa,19039,Clarke,2002,234.2,1
Iowa,19039,Clarke,2005,331.5,1
Iowa,19039,Clarke,2008,231.7,1
Iowa,19039,Clarke,2009,252.5,1
Iowa,19039,Clarke,2011,288.7,1
Iowa,19041,Clay,2000,194.3,1
Iowa,19041,Clay,2001,101.9,0
Iowa,19041,Clay,2002,122.4,1
Iowa,19041,Clay,2003,227.1,1
Iowa,19041,Clay,2004,164.8,1
Iowa,19041,Clay,2005,103.2,0
Iowa,19041,Clay,2006,133.6,1
Iowa,19041,Clay,2007,123.8,1
Iowa,19041,Clay,2013,103.9,0
Iowa,19043,Clayton,2000,177.1,1
Iowa,19043,Clayton,2001,242.5,1
Iowa,19043,Clayton,2002,177.5,1
Iowa,19043,Clayton,2003,111.4,1
Iowa,19043,Clayton,2004,110.5,1
Iowa,19043,Clayton,2005,156.2,1
Iowa,19043,Clayton,2006,118.4,1
Iowa,19043,Clayton,2007,145.2,1
Iowa,19043,Clayton,2008,181.7,1
Iowa,19043,Clayton,2011,91.3,0
Iowa,19043,Clayton,2013,138.3,1
Iowa,19045,Clinton,2000,283.3,1
Iowa,19045,Clinton,2001,246,1
Iowa,19045,Clinton,2002,220.4,1
Iowa,19045,Clinton,2003,295,1
Iowa,19045,Clinton,2004,186.7,1
Iowa,19045,Clinton,2005,125.4,1
Iowa,19045,Clinton,2006,160,1
Iowa,19045,Clinton,2007,131.3,1
Iowa,19045,Clinton,2008,198.4,1
Iowa,19045,Clinton,2009,149.3,1
Iowa,19045,Clinton,2010,88.8,1
Iowa,19045,Clinton,2011,124.8,1
Iowa,19045,Clinton,2012,154,1
Iowa,19045,Clinton,2013,139.9,1
Iowa,19045,Clinton,2014,150.8,1
Iowa,19045,Clinton,2015,140.5,1
Iowa,19047,Crawford,2000,119,0
Iowa,19047,Crawford,2001,182.6,1
Iowa,19047,Crawford,2002,117.7,0
Iowa,19047,Crawford,2003,118.2,0
Iowa,19047,Crawford,2004,150.9,1
Iowa,19047,Crawford,2008,120.5,0
Iowa,19047,Crawford,2010,119.4,0
Iowa,19049,Dallas,2000,140,1
Iowa,19049,Dallas,2001,128.9,1
Iowa,19049,Dallas,2002,154.8,1
Iowa,19049,Dallas,2003,194.6,1
Iowa,19049,Dallas,2004,127.1,1
Iowa,19049,Dallas,2005,132.3,1
