FIPS,tabled,tdisabled,D_biep_Abled_Good_all
28089,7.5,9.0,-0.167738062674134
28093,6.0,8.0,1.1122142371623
28105,8.33333333333333,8.0,0.518539469546779
28107,9.0,10.0,-0.43418576529524894
28109,8.0,8.5,0.385716300358299
28115,9.0,8.0,1.25048571376861
28121,9.0,9.0,0.3601448702440521
28129,7.5,7.5,0.561419061336425
28137,10.0,9.0,0.954637124353975
28145,8.0,9.0,1.33216813204767
28149,4.0,10.0,-0.150932866467744
28155,10.0,9.0,0.8905673441123
28163,8.0,6.0,0.942966696752402
29001,9.0,7.0,0.3703829678154311
29005,5.0,5.0,0.524841819560007
29007,8.5,8.5,0.0799252243973393
29009,7.0,7.0,1.32655911102502
29013,5.5,6.0,0.399451831310319
29019,7.73170731707317,7.23170731707317,0.516500985446993
29021,7.0,8.0,0.79604804389121
29027,8.0,5.33333333333333,0.438389833473489
29029,7.5,5.5,0.547280092513729
29033,8.0,8.0,1.20033181966222
29037,7.16666666666667,7.33333333333333,0.00938946304292357
29039,10.0,10.0,-0.323638306297667
29043,7.5,7.5,0.9386996104699252
29047,7.18181818181818,6.40909090909091,0.615153307283244
29049,8.0,8.0,0.8724345543677691
29051,7.466666666666669,7.06666666666667,0.471463771573558
29061,5.0,5.0,0.0597560748607133
29071,7.2,6.6,0.811013295745037
29073,10.0,10.0,-0.0229277484019814
29077,7.5,6.5,0.455226193686204
29089,5.0,5.0,1.02881303291199
29095,7.428571428571429,7.357142857142861,0.550460220139217
29097,8.2,8.2,0.687901591078484
29099,7.0,8.0,0.54621509987503
29101,7.25,6.0,0.501131515022498
29105,5.0,5.0,0.566532522599521
29107,6.5,6.0,0.9928799971834692
29109,10.0,4.0,1.13604347204058
29111,8.0,6.0,0.792266852696698
29113,9.0,9.0,0.7222402374908828
29115,8.0,8.0,0.9472535553442
29121,8.0,8.0,0.9229289378381248
29127,9.66666666666667,9.33333333333333,0.7204854383216719
29145,8.0,8.0,0.646536073360272
29147,10.0,10.0,0.8926279218555699
29151,6.0,6.0,0.866348576592005
29157,9.0,9.0,1.02289111604191
29161,6.33333333333333,5.66666666666667,0.736929865070986
29165,8.142857142857139,8.13333333333333,0.562693819201945
29167,7.33333333333333,7.0,0.5969149064686939
29175,8.0,8.0,0.23134120539893105
29181,10.0,9.0,0.594987342392768
29183,7.95918367346939,7.75510204081633,0.6105297257410649
29185,8.0,9.0,0.775141150424193
29187,8.0,8.0,0.5896109790215699
29189,7.49450549450549,6.98901098901099,0.6043153923149239
29205,9.0,8.0,0.8781780034337451
29209,10.0,10.0,-0.180891516147274
29217,8.5,8.5,0.653542512771403
29219,8.0,6.5,0.860590207967508
29225,5.0,5.0,0.2629214813412989
29510,7.39393939393939,6.8484848484848495,0.472123785039021
30013,7.71428571428571,7.28571428571429,0.7269192665337659
30029,7.0,9.0,0.593655992937443
30031,8.05882352941176,7.411764705882349,0.32206374586014697
30037,10.0,9.0,0.4863499209339141
30047,9.0,9.0,0.147926859042366
30049,6.75,6.75,0.43062699811816296
30053,5.0,5.0,0.946369896334141
30061,9.0,5.0,0.4866314093037629
30063,7.6875,7.6875,0.399995569791437
30081,8.06666666666667,7.66666666666667,0.603214851146885
30093,5.0,5.0,1.06117777795155
30105,5.0,5.0,-0.264319602999675
30111,6.66666666666667,6.66666666666667,0.856568994376249
31001,8.4,7.6,0.773942258496123
31003,10.0,9.0,0.14161612655427402
31017,10.0,8.0,1.24498498593965
31019,8.642857142857139,7.571428571428571,0.5738105781445121
31021,9.0,8.0,0.360325108290346
31025,10.0,8.0,0.0418674210034928
31027,9.0,9.0,0.760573713188412
31031,6.0,5.0,1.07161132490315
31035,10.0,10.0,1.14801454328288
31037,10.0,10.0,0.735159733387751
31039,9.0,9.0,0.130001470133459
31043,10.0,10.0,0.856109249905476
31051,7.0,7.0,0.379200568941437
31053,7.5,10.0,0.0200152567196787
31055,8.17021276595745,7.91666666666667,0.670094010040139
31061,5.0,5.0,1.21154460992953
31079,6.0,6.0,0.424458948252273
31081,7.0,7.0,0.742833780240374
31093,8.0,9.0,0.788267026170581
31099,5.0,6.0,0.14843476442588
31109,7.571428571428571,7.41269841269841,0.55384241991425
31111,10.0,10.0,0.30792001453734497
31121,7.5,6.5,0.52325378180755
31131,6.33333333333333,5.66666666666667,0.967780071630438
31139,9.0,9.0,-0.28957426455767604
31141,9.0,8.0,0.968420327975385
31143,5.0,5.0,0.9291232737033192
31151,10.0,10.0,0.0459452352075259
31153,8.846153846153848,8.30769230769231,0.6224946957212779
31159,9.0,9.0,1.11381003428723
31177,9.5,9.5,0.290894586132004
31179,7.4,7.5,0.459175593585941
32001,7.0,6.5,0.0330856308937841
32003,7.52307692307692,7.784615384615378,0.5214927236670399
32005,7.5,8.0,0.0123473981752042
32007,7.0,9.0,1.16246522182173
32013,10.0,9.0,-0.305205391707574
32023,10.0,10.0,0.735727016566467
32031,7.91379310344828,7.68965517241379,0.4337781962459401
32510,7.33333333333333,7.0,1.0412827266445
33001,8.66666666666667,8.0,0.452356277952333
33003,7.25,7.0,0.718886698883194
33005,8.4,8.4,0.674471766591921
33007,6.75,6.75,0.830000194598215
33009,7.0,7.142857142857139,0.482697992011671
33011,7.51428571428571,7.571428571428571,0.577115745413716
33013,7.428571428571429,7.0,0.556538291112702
33015,7.571428571428571,8.142857142857139,0.497088858427679
33017,6.31578947368421,6.84210526315789,0.495480263707747
33019,8.0,7.0,0.798396391320668
34001,7.875,7.875,0.504036103004544
34003,7.307692307692308,7.435897435897441,0.590514198649362
34005,8.22222222222222,7.74074074074074,0.489584102401932
34007,7.36363636363636,7.4545454545454515,0.49885132796028
34009,8.0,8.0,-0.198405626956263
34011,4.8,6.4,0.35402120348495497
34013,7.7837837837837816,7.83783783783784,0.519649279582808
34015,6.8125,6.625,0.7739537280325459
34017,7.28571428571429,7.047619047619048,0.551095930774194
34019,7.7,7.7,0.5985790281002379
34021,6.68421052631579,6.42105263157895,0.6247075108572739
34023,7.4,7.342857142857139,0.532981158218533
34025,7.607142857142861,7.892857142857139,0.774310572583677
34027,8.30769230769231,7.923076923076921,0.503848442002834
34029,7.26086956521739,7.69565217391304,0.553475130393101
34031,7.06666666666667,6.66666666666667,0.753215066258707
34033,7.6,7.0,0.728488290037745
34035,7.57894736842105,7.68421052631579,0.35215386569947704
34037,8.18181818181818,8.54545454545454,0.5477102049585519
34039,7.31818181818182,7.36363636363636,0.473966056367745
34041,7.928571428571429,7.928571428571429,0.385099996120108
35001,7.0,6.59375,0.642408900598068
35005,9.0,10.0,0.765802842122739
35009,10.0,10.0,0.9936859996650172
35013,7.04,7.56,0.5998713577085811
35015,7.5,8.0,0.4007512701599579
35017,7.77777777777778,8.444444444444441,0.5446159218100121
35025,7.0,7.0,0.8055772878711099
35027,9.0,8.5,0.4526035781943011
35029,8.5,9.0,-0.414730988538266
35031,7.0,9.0,-0.0638797548287813
35041,10.0,10.0,-0.0567927999118905
35043,7.0,7.142857142857139,0.670384917476219
35045,7.83333333333333,8.16666666666667,0.48114058229732
35049,6.33333333333333,7.33333333333333,1.07836033170386
35057,5.0,5.0,0.467686519073504
35061,4.0,5.0,0.512963431595045
36001,7.6,8.36,0.503195434801512
36003,7.0,7.142857142857139,0.182099529297589
36005,7.35294117647059,7.52941176470588,0.5500811452713039
36007,7.83333333333333,7.0,0.6870412202127839
36009,7.25,7.25,0.464346987441564
36011,9.25,9.5,0.6306517819188461
36013,6.25,6.75,0.622691010928913
36015,7.5,7.0,0.8573756457933609
36021,6.33333333333333,6.0,0.7038224722969849
36023,10.0,10.0,0.8274665082687279
36025,5.0,5.0,0.555203440491738
36027,7.4,6.466666666666669,0.478646785274761
36029,7.0,7.40476190476191,0.597701924583906
36031,7.5,7.5,0.40813430047161
36033,9.0,7.5,0.12408241941859402
36035,8.0,8.0,0.108851375921786
36037,7.6,7.2,0.748731229016566
36045,8.66666666666667,7.66666666666667,0.825629898055968
36047,6.7906976744186,7.015503875968991,0.502178066952602
36049,7.0,6.0,0.7580022005813779
36051,7.428571428571429,6.857142857142861,0.525516381392321
36053,7.0,6.83333333333333,0.6717258338875711
36055,7.85483870967742,7.56451612903226,0.5539656659831
36057,6.5,7.5,-0.6996948349561151
36059,7.6875,7.875,0.6889464444640591
36061,7.22297297297297,7.42567567567568,0.513185018542492
36063,8.2,7.8,0.49968076225691
36065,6.642857142857139,6.78571428571429,0.715143652023626
36067,7.0,7.310810810810809,0.568424618304364
36069,7.83333333333333,8.0,0.672357862984405
36071,7.61904761904762,7.952380952380952,0.58717505691609
36073,10.0,10.0,0.8792912963727829
36075,8.0,6.75,0.6953581780753149
36077,10.0,9.0,0.0709791154496384
36079,6.0,6.33333333333333,0.35289955216386104
36081,7.28947368421053,7.14473684210526,0.520852151497616
36083,6.888888888888888,7.44444444444444,0.55111060289679
36085,8.5,8.33333333333333,0.624000340076114
36087,7.91666666666667,8.16666666666667,0.8769911545689281
36089,8.125,7.5,0.5425435900090201
36091,7.5454545454545485,7.72727272727273,0.525589446192673
36093,7.1153846153846105,7.692307692307692,0.620982145540162
36095,7.0,8.5,0.736780874316506
36097,8.0,8.5,0.8231515598753901
36099,8.0,10.0,-0.0801461790120179
36101,7.2,7.6,0.23877146085686105
36103,7.82278481012658,7.56962025316456,0.5679364717041989
36105,8.25,8.25,0.7735773787365692
36107,5.0,5.0,0.376465925288682
36109,6.98360655737705,7.229508196721309,0.405934921591229
36111,7.5,7.0,0.522213376115288
36113,9.0,8.0,-0.0892579344962646
36115,6.5,6.0,0.189034357401772
36117,7.83333333333333,6.83333333333333,0.392935405352854
36119,7.786885245901638,8.0,0.562923979934631
36121,8.5,8.5,0.753906051991264
36123,8.0,8.5,0.0665573966649166
37001,8.571428571428571,7.5,0.538260418777425
37007,10.0,10.0,0.887688508104519
37009,6.66666666666667,7.33333333333333,0.553217678962136
37013,6.0,6.0,-0.403371552788065
37019,5.0,5.0,1.04873685112127
37021,6.5,6.96153846153846,0.332456859349092
37023,6.66666666666667,6.66666666666667,0.4209470456912151
37025,7.0625,6.9375,0.49165362187555
37027,7.66666666666667,7.66666666666667,0.31821624641089696
37031,7.0,7.5,0.418917707725001
37035,8.25,6.75,0.8869120624641029
37037,9.0,9.0,0.9649272115921942
37039,5.0,5.0,0.0159163605196788
37045,9.5,8.5,0.4344975230349071
37049,7.25,8.0,0.962907506005889
37051,8.6875,8.75,0.418491689969314
37053,8.0,8.0,1.1127856844818302
37057,6.82608695652174,7.5217391304347805,0.445709592190818
37059,7.0,7.0,0.605255402673131
37061,8.0,8.83333333333333,0.6214321854465921
37063,7.0,7.02,0.394318268511548
37067,7.76635514018692,7.57009345794393,0.36917925706775895
37069,5.0,6.0,0.184890681025571
37071,8.16666666666667,8.0,0.3745383439584871
37075,10.0,10.0,0.736786940023884
37081,7.54838709677419,7.7741935483871,0.5475295861473161
37083,9.0,6.0,0.7595664066601341
37085,8.0,9.0,-0.483466109578809
37087,8.5,8.5,0.7832785964659642
37089,7.625,8.375,0.3682903327825109
37097,7.72727272727273,6.81818181818182,0.389287639114608
37099,7.1,7.8,0.637855710393968
37101,8.0,7.83333333333333,0.293932077051769
37105,6.0,6.0,0.5136864590250311
37109,8.5,7.0,1.02976138507834
37111,8.75,8.0,0.38697254571320505
37113,8.66666666666667,8.66666666666667,0.4726385152342071
37115,10.0,10.0,-0.42074385634101297
37117,9.0,8.0,0.7457574308886321
37119,7.8518518518518485,7.52592592592593,0.4909969482021671
37125,7.2,8.0,0.7110195555000791
37127,5.0,5.0,-0.31518124615499
37129,7.428571428571429,7.142857142857139,0.465895337682859
37131,10.0,10.0,0.500349532707245
37133,7.625,8.0,0.559500589226164
37135,8.02702702702703,7.72972972972973,0.4751568693696029
37139,9.5,8.0,0.8013825619209259
37141,9.5,8.5,0.486929400608233
37145,9.5,8.5,0.894196325022193
37147,8.0,8.071428571428571,0.508990450791002
37149,10.0,10.0,1.0918125121636
37151,7.0,8.0,0.8897548651377649
37153,7.0,8.0,0.802786676627361
37155,7.0,8.5,0.790885522622782
37157,6.5,8.0,0.244193009163738
37159,7.6,7.3,0.584297867699552
37161,8.5,9.0,0.8075369189012399
37163,8.66666666666667,7.66666666666667,1.0299350044466802
37167,9.66666666666667,8.66666666666667,0.7450460772570379
37169,6.75,7.5,0.5355485650130221
37171,6.25,6.25,0.288877688497566
37175,5.0,8.0,-0.18240987167369
37179,7.75,7.0,0.6829331420654151
37181,7.0,7.0,0.2650131428128
37183,7.75531914893617,7.70212765957447,0.5629789511947391
37185,8.5,9.5,0.9164552611316508
37189,7.857142857142861,7.857142857142861,0.402519749916251
37191,7.16666666666667,9.33333333333333,0.68663128909324
37195,10.0,10.0,0.0816705922635739
38003,4.0,4.0,1.18999637810533
38015,8.33333333333333,7.111111111111112,0.571046825068271
38017,7.571428571428571,7.5,0.497598497078608
38035,6.5,6.5,0.5969635835764581
38053,7.0,7.0,1.34634426274234
38055,10.0,10.0,0.927183327779748
38085,5.0,5.0,0.447360242977771
38089,8.0,8.0,1.1562066891525
38101,8.5,8.5,0.5342022121838901
39003,8.0,7.44444444444444,0.7371970224576829
39005,7.75,7.0,0.738680653917178
39007,6.0,8.66666666666667,0.399665542386543
39009,8.18181818181818,7.27272727272727,0.5665313029148249
39011,6.33333333333333,5.33333333333333,1.10225148236087
39013,8.0,8.66666666666667,0.29222901904805104
39015,8.0,6.0,1.02684529145749
39017,7.93103448275862,7.91379310344828,0.540510349256486
39021,8.5,7.5,0.564735487349329
39023,7.83333333333333,6.66666666666667,0.7799605963394591
39025,7.8125,8.1875,0.535039727670367
39033,5.0,5.0,0.834390977428997
39035,7.85333333333333,7.73333333333333,0.471659693956846
39037,8.0,8.0,0.8033776253111009
39041,7.83333333333333,7.53333333333333,0.531223495338993
39043,8.33333333333333,8.33333333333333,0.314539567883076
39045,7.428571428571429,7.0,0.6048365644339351
39047,5.0,5.0,0.584455735844405
39049,7.55450236966825,7.504761904761901,0.456485765461937
39051,7.33333333333333,7.0,0.336657088326961
39053,9.0,10.0,0.459441363895831
39055,7.25,8.0,0.622455247496484
39057,7.76470588235294,8.352941176470589,0.395615889844279
39061,7.90425531914894,7.88297872340426,0.516381292241949
39063,7.25,7.25,0.521952766119709
39065,7.8,6.6,0.9582359630059728
39067,7.0,8.0,0.13836779998425594
39069,5.0,5.0,0.221863451224383
39071,9.0,8.5,0.399044738738916
39079,5.0,8.0,0.472407109065724
39081,9.0,10.0,0.7599943722410899
39083,5.0,5.0,0.4479808446424989
39085,7.31578947368421,6.84210526315789,0.588881312031155
39087,9.0,10.0,0.088486866339373
39089,8.53846153846154,7.46153846153846,0.581188194232473
39091,8.0,6.0,0.336570556177183
39093,6.73333333333333,7.466666666666669,0.45656907813906
39095,8.2051282051282,7.8461538461538485,0.5668565346664771
39097,7.2,7.2,0.736476535455817
39099,5.0,5.33333333333333,0.416726130423802
39101,8.71428571428571,7.142857142857139,0.265980647368524
39103,8.28571428571429,7.5,0.505782524920262
39105,5.0,8.0,0.79564507738792
39107,8.0,8.33333333333333,0.6860898796940279
39109,8.33333333333333,7.0,0.265496998639708
39113,7.36666666666667,7.6,0.563627362601396
39115,8.0,8.0,0.815304158086361
39117,7.5,9.0,0.5518404529698271
39119,6.25,7.25,0.576357020606973
39123,9.0,9.5,0.464039856919281
39127,9.5,9.5,0.474570432021358
39129,6.66666666666667,7.16666666666667,0.5740821190074791
39133,7.75,7.65,0.6305704544910911
39135,10.0,8.0,1.3185463946296798
39137,10.0,9.0,0.43557769606272295
39139,5.0,5.0,0.427569840583567
39141,8.0,8.0,0.774961602429744
39143,10.0,10.0,0.6223043406716171
39145,5.0,5.0,0.680775761752121
39147,8.0,6.0,0.414899505907034
39149,7.5,8.5,0.264389371352326
39151,7.72413793103448,7.58620689655172,0.601504486565357
39153,7.88636363636364,7.40909090909091,0.6812803068709851
39155,7.66666666666667,8.66666666666667,-0.28526373533903004
39157,6.75,6.75,0.7475971029086942
39159,7.8,7.2,0.679214124552626
39165,8.368421052631579,8.10526315789474,0.569838532613668
39167,7.5,7.5,0.901886794016424
39169,7.25,7.08333333333333,0.398289106515806
39171,7.0,6.0,0.7830328377927479
39173,6.90476190476191,6.47619047619048,0.615212869162512
40005,5.0,5.0,0.0914539303929602
40017,7.2,7.0,0.574529724770667
40021,8.6,8.8,0.443042588049852
40023,5.0,8.0,1.05895184669417
40027,7.83720930232558,7.3023255813953485,0.307016076908012
40031,7.75,6.0,0.506496765813724
40037,9.2,9.2,0.5689302672615439
40039,8.0,8.0,0.810195492820415
40041,7.0,9.0,0.254708525397114
40047,8.0,8.0,1.0228752752742398
40049,8.0,8.0,0.272231479185852
40051,5.0,5.0,0.4929103072241379
40063,5.0,5.0,0.7636987232037491
40065,5.0,4.0,0.6076781358147719
40071,8.0,8.0,-0.391599991215326
40079,7.75,7.5,0.549650290429538
40085,8.0,8.0,1.0600866395195
40087,7.5,7.125,0.285702769950401
40095,6.0,6.0,0.708981408522938
40101,6.25,7.25,0.67237148833481
40109,7.53846153846154,7.51923076923077,0.5240112256133711
40113,8.5,8.5,-0.199103031379971
40119,8.125,7.875,0.643055690181286
40123,10.0,10.0,0.115114202302127
40125,7.2,7.2,0.32167151376866304
40131,6.0,4.5,0.0302130677568742
40135,8.33333333333333,9.0,0.638859186782321
40143,7.84210526315789,7.44736842105263,0.5553600093833381
40145,6.8,7.2,0.467627491058553
40147,8.33333333333333,8.33333333333333,0.32918541892518605
41003,7.107142857142861,7.178571428571429,0.5503327609663771
41005,8.0,7.875,0.4193488169652849
41009,5.0,5.0,0.937435137321196
41011,6.66666666666667,6.66666666666667,0.25851955433248497
41013,9.0,9.0,0.196580661052675
41017,7.25,7.25,0.6780780053191852
41019,6.75,7.25,0.6295724356795279
41029,7.761904761904758,7.71428571428571,0.337787173585331
41031,9.0,8.0,0.61269991891592
41033,7.2,7.8,0.6653214596724499
41035,5.0,7.0,0.0571031614006473
41037,7.0,7.0,0.657254590115535
41039,7.1875,7.28125,0.439218690081397
41041,6.5,5.25,0.379057485974062
41043,8.0,8.33333333333333,0.8787752425511449
41045,9.0,9.0,1.01762941575646
41047,7.392857142857139,7.357142857142861,0.5210839327264379
41051,7.25,7.43548387096774,0.503645923346055
41053,7.25,7.0,0.404152731634231
41057,9.0,9.0,-0.062616180156159
41059,5.5,5.5,0.191367700375559
41061,6.2,7.0,0.6876422105835229
41067,7.7045454545454515,7.52272727272727,0.6093627091890971
41071,7.4,7.7,0.21181816513524696
42001,7.4,7.4,0.350145315129833
42003,7.5,7.4038461538461515,0.5222608035905839
42005,6.66666666666667,5.33333333333333,0.434159164879064
42007,9.0,8.75,0.124134081138944
42009,10.0,10.0,0.437060715434404
42011,7.78571428571429,7.928571428571429,0.500582336367961
42015,7.0,6.83333333333333,0.51839325246266
42017,7.74358974358974,7.87179487179487,0.561452350436808
42019,8.11111111111111,8.22222222222222,0.4405183656634121
42021,6.5,7.0,0.5740569202333411
42025,7.5,7.0,0.739763017553318
42027,7.43478260869565,6.8695652173913,0.621558803538281
42029,7.22222222222222,6.822222222222218,0.4470655906101049
42031,9.0,9.0,0.6911352815254019
42035,8.75,8.5,0.856386499663961
42037,8.0,7.16666666666667,0.687953988749816
42039,8.0,8.0,1.28839506523081
42041,7.8,8.1,0.5463921349116689
42043,7.05263157894737,7.68421052631579,0.66958352404428
42045,7.52777777777778,7.45833333333333,0.4519364175203161
42047,7.5,7.5,0.5622025598271839
42049,6.18181818181818,6.81818181818182,0.34272303278322
42051,8.4,9.2,0.7621513383615759
42055,8.25,7.75,0.180746077109601
42061,6.75,6.75,0.6375778696196279
42063,5.90909090909091,7.0,0.577493349851277
42065,7.0,6.5,0.390389345536183
42069,7.13333333333333,6.73333333333333,0.6977608433115129
42071,7.617647058823531,7.705882352941179,0.540449271991884
42075,7.0,8.25,0.759761416408667
42077,7.28571428571429,7.28571428571429,0.677924608475163
42079,7.71428571428571,7.28571428571429,0.6694232214544039
42081,6.66666666666667,6.66666666666667,0.5701840046461379
42083,8.0,2.0,1.02723395217849
42085,8.28,6.8,0.435280992198505
42089,8.66666666666667,9.0,0.498298778111226
42091,7.508196721311481,7.54098360655738,0.5643515844349061
42095,7.09090909090909,7.5,0.579894435031842
42097,7.0,8.0,0.560399630801417
42101,7.23913043478261,7.39130434782609,0.548236898664538
42103,7.0,7.0,0.4167496794830901
42105,9.0,9.0,0.8894936049346881
42107,9.0,9.0,0.480387645283996
42109,5.0,5.0,0.8657296080788208
42111,6.0,6.75,0.3461079631009831
42115,9.0,9.0,0.794434215806794
42117,8.0,7.0,1.3932988132641202
42121,7.5,8.5,0.6831989229942061
42125,8.0,5.0,0.7068727137204309
42129,8.1875,8.125,0.7316827487132719
42133,7.3,7.6,0.695938412391975
44001,8.83333333333333,7.33333333333333,-0.122280020403209
44003,7.307692307692308,6.692307692307692,0.779538673934803
44005,6.33333333333333,6.33333333333333,0.530699932891465
44007,7.603174603174598,7.603174603174598,0.536747761571843
44009,7.6,8.0,0.40544352939452094
45003,7.81818181818182,7.90909090909091,0.7093352016554741
45007,8.2,8.0,0.611657586850984
45011,7.0,5.0,0.107931479426159
45013,5.6,5.0,0.552650525439217
45015,8.4,8.6,0.374285409433724
45019,7.73684210526316,7.36842105263158,0.534789972990278
45031,8.0,8.66666666666667,0.24106810635325895
45033,8.0,8.0,0.0959947075940056
45035,5.9,5.8,0.6374596915905
45039,10.0,8.0,1.1069667932084095
45041,2.0,8.0,0.5907126167465361
45043,10.0,10.0,0.391407099357119
45045,6.25,5.75,0.425648014051964
45051,6.22222222222222,7.22222222222222,0.514386773341978
45055,5.0,5.0,0.7278750257435909
45063,8.1,8.6,0.79948973235032
45067,9.0,8.0,0.928686452049858
45075,10.0,10.0,0.566835560783758
45077,6.5,6.33333333333333,0.37592571879855297
45079,8.125,8.04166666666667,0.591430790330427
45083,7.8,6.6,0.272456160220098
45085,7.4,8.8,0.226112815498785
45091,6.8,6.5,0.5929494804177281
46005,5.0,5.0,0.265993951321039
46009,8.0,10.0,0.684481822269294
46011,9.2,7.8,0.6246143711860179
46013,8.66666666666667,9.0,0.649646733760176
46015,5.0,5.0,0.0719408094948649
46027,9.25,9.5,0.252321592521973
46029,7.5,6.5,0.847487729389298
46033,8.0,9.0,0.4733087148729961
46035,8.19047619047619,7.80952380952381,0.638795088695545
46037,5.0,5.0,0.496937162310715
46045,6.0,5.0,0.399149129790144
46061,9.0,7.0,0.454547482882656
46065,8.33333333333333,7.33333333333333,0.462570241709159
46067,7.0,7.0,0.818455926853403
46077,9.5,9.5,0.7959943847923959
46081,10.0,10.0,0.7636102319930079
46087,6.5,8.5,0.810144772072167
46093,5.0,8.0,0.42833366438498
46099,7.13333333333333,7.33333333333333,0.17211342150147502
46103,8.125,7.375,0.5614427352985961
46107,10.0,10.0,0.9401413323365592
46123,8.0,10.0,0.18534118356529106
46127,8.0,8.33333333333333,0.4720302891901021
46135,8.25,8.75,1.0416946430972198
47001,5.0,5.0,1.12242769275238
47003,7.5,7.5,0.8584342698589541
47011,8.0,8.0,-0.18120372267034304
47015,10.0,10.0,-0.11016579456942098
47019,7.8,6.6,0.5982770443251221
47023,8.0,9.0,0.495409952784391
47029,7.0,8.0,0.577481551452226
47037,7.73170731707317,7.5609756097561,0.43174559652315897
47043,8.0,6.0,0.334928719583692
47059,7.5,8.0,-0.303558379757481
47063,7.0,7.0,0.47272720190923
47065,7.71428571428571,6.71428571428571,0.6371020903040551
47079,7.0,8.0,-0.166422994162947
47085,5.0,5.0,0.8397129485032021
47089,8.0,8.0,-0.7605851663323459
47091,5.0,5.0,0.31062615464764504
47093,7.13157894736842,6.81578947368421,0.529583195908587
47103,8.0,8.0,1.3435690597226
47105,8.66666666666667,8.66666666666667,0.6789716247456921
47107,8.0,9.0,0.9778652028593612
47109,10.0,10.0,0.0717435728163377
47111,10.0,9.0,0.505381878420768
47113,9.5,9.25,0.746109137209732
47117,7.5,8.0,0.216901278112144
47119,7.0,7.0,0.9618953063260052
47123,9.0,7.0,0.4788951751398231
47125,8.11111111111111,7.77777777777778,0.553894665869756
47129,8.0,7.0,0.7031087166443131
47133,9.0,9.0,0.257913392324496
47141,6.0,7.0,0.232720983686328
47147,7.5,7.5,0.5976935063832729
47149,8.11764705882353,8.0,0.602951530886374
47151,8.0,8.0,0.3778137225172439
47157,7.26315789473684,7.10526315789474,0.6100319786962879
47163,6.0,5.6,0.276172255894356
47165,7.66666666666667,6.0,0.6927122799724461
47167,8.0,8.0,0.855518570126117
47179,7.428571428571429,7.71428571428571,0.615698858125567
47183,7.25,7.25,0.622420976636407
47187,7.75,6.75,0.518329050697416
47189,9.33333333333333,9.0,0.92564445782169
48001,10.0,10.0,1.15647963296079
48003,9.0,10.0,-0.5372399560025221
48005,7.0,6.5,0.8851920707001221
48013,5.0,7.0,1.01424159481854
48015,8.0,6.0,0.721547426954658
48019,9.0,9.0,0.549527865048631
48021,7.5,7.75,0.633836748856369
48027,8.5,8.5,1.05291731327149
48029,7.52586206896552,7.5948275862068995,0.606247907667418
48031,5.0,5.0,0.338167418716331
48037,5.5,6.5,0.11361627584841698
48039,8.25,7.625,0.464412015719284
48041,8.555555555555559,8.555555555555559,0.855896138162187
48047,10.0,7.0,0.584817346999979
48051,8.0,8.0,0.389714159756687
48055,7.0,5.0,1.33636722020589
48061,7.16666666666667,7.44444444444444,0.467906082532948
48063,7.77777777777778,7.77777777777778,0.276995181028519
48067,5.0,5.0,-0.416724701629584
48077,8.0,10.0,0.495518691655142
48083,5.0,5.0,0.883201567208494
48085,7.56,7.64,0.584409720590992
48089,8.0,7.0,0.9708887373688208
48091,9.0,7.0,0.970047571603372
48113,7.3953488372092995,7.3953488372092995,0.594943929250456
48117,5.0,5.5,0.115108942504306
48121,7.44897959183673,7.48,0.484754286382913
48135,6.142857142857139,7.0,0.320998706813607
48139,7.5,9.0,0.8415095380543199
48141,7.802816901408451,7.915492957746482,0.555360844759575
48143,8.83333333333333,8.5,0.419957662264197
48149,4.0,7.0,0.748904492318764
48157,7.36363636363636,7.09090909090909,0.561856170828579
48167,7.58333333333333,7.83333333333333,0.36524936341062897
48181,3.0,7.0,0.684543821606776
48187,7.75,8.0,0.575079266346996
48193,9.0,8.0,0.492453146584363
48201,7.37662337662338,7.42207792207792,0.5197052218974161
48209,7.36842105263158,6.94736842105263,0.35611773537248403
48213,9.0,9.0,0.5851981099099339
48215,7.9545454545454515,8.77272727272727,0.22919621609312504
48221,7.0,7.0,0.9001882335283071
48223,5.0,5.0,0.570870503723917
48231,7.0,7.5,0.0817392787728859
48245,5.66666666666667,6.66666666666667,0.5798073110867901
48251,7.25,7.5,0.7122114805963491
48259,6.0,6.66666666666667,0.676662113716636
48279,8.0,8.0,-0.248592649321301
48303,7.84210526315789,8.10526315789474,0.358134419925771
48309,7.41666666666667,7.83333333333333,0.6772216189934829
48325,7.0,8.0,0.546269444399943
48329,8.2,8.0,0.483814666964293
48339,7.2,7.2,0.613124918235832
48343,7.75,7.5,0.6557531882057679
48347,10.0,8.0,1.05161724549564
48355,8.85714285714286,8.428571428571429,0.7304780364239329
48363,5.0,10.0,-0.146088979888061
48367,8.0,7.75,0.561189691953842
48369,6.0,7.0,0.951484674780346
48375,7.83333333333333,8.16666666666667,0.7654021224942671
48377,5.0,5.0,1.21367828068468
48381,8.0,7.4545454545454515,0.7431997170070301
48387,9.0,5.0,0.545415591378802
48397,6.83333333333333,6.66666666666667,0.8374727965710931
48423,8.22222222222222,7.55555555555556,0.6947041226320549
48425,9.0,9.0,0.505644837562809
48427,8.0,8.0,-0.32698628307109
48439,7.45833333333333,7.45,0.480320751074578
48441,7.0,6.5,0.0590049628134556
48449,7.617647058823531,7.441176470588241,0.40750293012897
