FIPS,tyoung,told,D_biep_Young_Good_all
19007,6.88,7.36,0.4684025802835021
19009,7.33333333333333,7.0,0.738833979207052
19011,7.0677966101694905,6.72881355932203,0.46466492741753795
19013,7.51156812339332,6.9751712328767095,0.4486872997648089
19015,7.2285714285714295,7.0,0.38396114781113294
19017,7.60869565217391,7.24505928853755,0.44753799289609203
19019,7.53731343283582,6.8484848484848495,0.385705822034185
19021,7.4,7.02666666666667,0.3734884322028701
19023,7.5625,7.02083333333333,0.389921948525952
19025,7.148148148148152,7.148148148148152,0.3253894255086789
19027,7.545454545454548,7.18181818181818,0.532419380624827
19029,6.28571428571429,7.5,0.38949585966845296
19031,7.26470588235294,7.52941176470588,0.324175308704795
19033,7.0,6.867346938775508,0.49231506421095095
19035,7.4528301886792505,6.509433962264152,0.456843629212511
19037,7.65,7.1,0.524939634498531
19039,6.882352941176469,6.52941176470588,0.381935780056002
19041,6.91666666666667,6.58333333333333,0.609671206069037
19043,6.435897435897441,6.1025641025641,0.482235428949695
19045,7.18888888888889,7.18888888888889,0.5011165344633689
19047,6.75,6.75,0.36733938568019897
19049,7.009708737864081,7.14563106796117,0.457964745413401
19051,7.43333333333333,6.86666666666667,0.4624288465102489
19053,6.8974358974359,7.12820512820513,0.417875145640834
19055,8.030612244897961,6.71428571428571,0.385291068113216
19057,6.81632653061224,6.51020408163265,0.4305885316518471
19059,7.918918918918918,7.45945945945946,0.429661787842307
19061,7.25888324873096,7.0992366412213705,0.39018562290676506
19063,6.8888888888888875,7.0,0.514713568762186
19065,7.5,6.75333333333333,0.3954598355483761
19067,7.5,7.59090909090909,0.430504654203975
19069,7.16666666666667,6.66666666666667,0.32726901356127897
19071,8.4,6.8,0.313517578980477
19073,7.78571428571429,7.78571428571429,0.41067629685229895
19075,7.31914893617021,6.36170212765957,0.291270280586218
19077,7.26923076923077,7.1923076923076925,0.469281251045524
19079,7.47058823529412,6.941176470588241,0.548631270641744
19081,6.6,7.5,0.575813712489285
19083,7.4482758620689715,7.10344827586207,0.466503173149071
19085,7.25,6.6,0.425600645957768
19087,6.65625,6.46875,0.4833609229886789
19089,6.18181818181818,6.81818181818182,0.43555352469758896
19091,7.0,6.411764705882349,0.43841885217916
19093,7.2,5.6,0.366228808227141
19095,6.81395348837209,6.65116279069767,0.436694302305579
19097,7.15,6.95,0.500059437064005
19099,7.0129870129870095,6.63636363636364,0.35693939291841603
19101,7.53846153846154,6.5,0.336597425972655
19103,7.22736418511066,6.98688193743693,0.388915210929202
19105,6.80645161290323,6.709677419354839,0.49913632885500797
19107,7.52380952380952,7.047619047619048,0.397310516628995
19109,7.06666666666667,6.73333333333333,0.37141089777108
19111,7.33333333333333,7.4545454545454515,0.3418002601051889
19113,7.196261682242991,6.68624833110814,0.4346889948444699
19115,7.52,6.68,0.42184112549558506
19117,7.923076923076921,8.53846153846154,0.35035632752227597
19119,7.4545454545454515,7.0,0.39981840794399603
19121,7.5,7.26923076923077,0.40377007835039297
19123,7.25,7.02777777777778,0.5911892611331719
19125,7.5217391304347805,7.0,0.3757433560878529
19127,7.00460829493088,7.036866359447,0.3684709588656089
19129,7.1,6.425,0.42178162194431
19131,7.857142857142861,7.71428571428571,0.4565474722659679
19133,7.58333333333333,6.25,0.378517108194805
19135,8.0,6.954545454545452,0.429479855312221
19137,6.923076923076921,7.153846153846152,0.591944097597287
19139,7.33125,7.006289308176099,0.389293687762808
19141,7.04347826086957,6.91304347826087,0.503666693209934
19143,7.4,6.13333333333333,0.345935941792448
19145,7.5,6.08333333333333,0.3735750912509659
19147,7.44444444444444,7.77777777777778,0.237205537084588
19149,7.41025641025641,6.82051282051282,0.584147751746968
19151,7.0,7.33333333333333,0.374712338210855
19153,7.2652559055118076,7.198916789758741,0.405356010607905
19155,6.8169014084507005,6.67605633802817,0.4352517042472821
19157,7.1228070175438605,6.60818713450292,0.412949593717776
19159,6.66666666666667,7.55555555555556,0.31832963708592704
19161,6.5,7.3888888888888875,0.4779643227918521
19163,7.09252669039146,6.9679715302491125,0.434474902884859
19165,7.4,6.5,0.53135036095837
19167,7.66849315068493,7.06301369863014,0.4352360848677101
19169,7.10869565217391,6.798136645962732,0.466664384103197
19171,7.0576923076923075,7.3076923076923075,0.4524723311133351
19173,7.3076923076923075,6.8461538461538485,0.42643070458941706
19175,7.44444444444444,7.3888888888888875,0.36695750854094
19177,7.125,7.1875,0.18629854577908608
19179,7.2340425531914905,7.21276595744681,0.4257153818295
19181,7.372469635627531,6.95141700404858,0.3931564369843271
19183,7.80555555555556,7.58333333333333,0.458921420595489
19185,7.08695652173913,7.0,0.636793401429886
19187,6.95918367346939,7.081632653061218,0.45259859874586
19189,7.325,7.375,0.416096196277098
19191,7.3877551020408205,6.8877551020408205,0.41326554573809104
19193,7.01282051282051,7.04487179487179,0.3949066109720921
19195,7.428571428571429,7.142857142857139,0.478071477270651
19197,7.81818181818182,7.36363636363636,0.528024075666683
20001,7.0625,7.21875,0.419560788990358
20003,6.80952380952381,6.952380952380952,0.27030029887804
20005,7.66666666666667,6.3846153846153895,0.554912675857961
20007,7.0,7.5,0.0331301073960253
20009,6.96428571428571,6.642857142857139,0.40982226163646507
20011,6.625,5.875,0.585083254332987
20013,5.875,6.125,0.151984619923191
20015,7.26829268292683,6.75609756097561,0.38530089777771503
20017,8.0,10.0,1.01386738370948
20019,,,0.607213226958692
20021,7.80952380952381,7.28571428571429,0.42716050864214794
20023,6.66666666666667,8.33333333333333,0.16327941201950302
20025,5.0,7.0,0.6141495696972249
20027,7.0,6.454545454545452,0.64400691826154
20029,6.66666666666667,7.16666666666667,0.634937435179183
20031,7.22222222222222,7.66666666666667,0.1290742555899
20035,7.30487804878049,7.53658536585366,0.329662194264976
20037,6.9646017699115,7.3451327433628295,0.33977229637018896
20039,9.0,9.5,0.3929670555480661
20041,6.09523809523809,7.38095238095238,0.35667870872609203
20043,6.33333333333333,5.83333333333333,0.392871334812478
20045,7.180628272251309,6.9069462647444295,0.4392663802313769
20047,10.0,10.0,0.556497608688439
20049,7.66666666666667,7.0,0.49130367567220895
20051,7.29230769230769,7.0,0.45727748039487304
20053,5.875,8.125,-0.20961157441317602
20055,7.241379310344829,7.03448275862069,0.504615813865029
20057,6.44444444444444,7.05555555555556,0.46052094123291204
20059,7.142857142857139,6.95918367346939,0.424214150663271
20061,6.12345679012346,6.8518518518518485,0.4285441615799021
20063,8.142857142857139,6.428571428571429,0.4402297219623541
20065,7.0,4.0,1.00951410416779
20067,7.72727272727273,6.81818181818182,0.25016390041507397
20069,5.8,6.4,0.24290682927751198
20073,6.5,7.5,0.28605117034499
20075,8.375,8.125,0.315850489133573
20077,6.125,7.25,0.316622495207813
20079,7.24409448818898,7.32283464566929,0.376590477101943
20081,,,0.431573986705289
20085,7.294117647058821,6.76470588235294,0.328104035932672
20087,7.64705882352941,6.882352941176469,0.49852762927469396
20089,6.0,9.0,0.0328227197392392
20091,7.2071644367716905,7.011668107173732,0.42732631252237
20093,8.5,8.25,0.602446355437806
20095,7.28571428571429,7.5,0.337804776976706
20097,,,1.01743903144886
20099,7.117647058823531,7.52941176470588,0.588162265007011
20103,7.04188481675393,7.0,0.4542185285962729
20105,7.5,8.0,0.597620887519621
20107,6.25,7.0,0.301081083088391
20109,3.0,3.0,0.308018277600322
20111,7.49450549450549,7.32967032967033,0.361311696300886
20113,6.89655172413793,7.03448275862069,0.4782175962317241
20115,8.08333333333333,7.58333333333333,0.6477313126434531
20117,7.642857142857139,8.0,0.622568082419367
20119,5.33333333333333,5.0,0.387049558664371
20121,7.08928571428571,7.642857142857139,0.383957767953364
20123,6.81818181818182,5.90909090909091,0.530100745301771
20125,6.59259259259259,6.8888888888888875,0.43265993119971
20127,8.142857142857139,8.71428571428571,0.378833568337997
20129,7.0,6.0,0.7750830378086391
2013,3.5,5.0,0.14838777386964
20131,6.125,7.0,0.429404469453613
20133,6.21052631578947,7.10526315789474,0.4642040346247071
20135,7.5,9.0,0.474152794303765
20137,7.63636363636364,7.545454545454548,0.41919363535597
20139,7.41935483870968,7.41935483870968,0.415109808968798
20141,7.125,5.5,0.36871622911659896
20143,9.0,8.0,0.34369492000337
20145,6.588235294117651,6.411764705882349,0.514549812104583
20147,6.7,7.4,0.145517106166897
20149,7.10909090909091,7.4,0.33428333667152194
20151,7.4,7.8,0.559786491925348
20153,7.0,5.0,0.30865878781263595
20155,7.740259740259741,7.441558441558441,0.418674552018052
20157,9.0,7.0,1.0181307384948801
20159,7.05555555555556,6.22222222222222,0.38220711639339
2016,9.0,8.75,0.521461741333599
20161,7.44854751354013,7.37241379310345,0.439526357099637
20163,6.125,7.25,0.370265526652977
20165,6.0,6.0,0.191012239508649
20167,6.5,6.25,0.5161272179292039
20169,6.7,6.85555555555556,0.362874400253239
20171,8.0,5.0,0.71371319052321
20173,6.92568306010929,7.06681270536692,0.434099375626563
20175,7.428571428571429,6.571428571428571,0.441774927454786
20177,6.84463276836158,6.680790960451982,0.457491869633901
20179,4.5,5.0,0.6746721718180129
20181,6.8888888888888875,6.22222222222222,0.39375622089565904
20183,8.25,7.0,0.47595449524974803
20185,7.0,6.25,0.53562226265651
20187,10.0,10.0,1.0293012575974398
20189,6.0,7.5,0.363350082698895
20191,7.3888888888888875,7.1111111111111125,0.37792903568541
20193,8.33333333333333,9.66666666666667,0.160884807064293
20195,7.63636363636364,7.36363636363636,0.30229912980838697
20197,6.71428571428571,7.28571428571429,0.291126717227555
20199,9.0,8.66666666666667,0.37009050067021204
2020,6.768055555555558,6.844660194174758,0.38991321244697397
20201,7.44444444444444,6.1111111111111125,0.7014544083165289
20205,7.6,7.2,0.184340719165445
20207,7.25,6.5,0.205511053549556
20209,6.87619047619048,6.84761904761905,0.433786464963176
2050,6.76666666666667,6.93333333333333,0.444686117094403
2060,6.0,5.66666666666667,0.655804045433227
2068,8.25,6.0,0.104962406573269
2070,6.0,5.0,0.7900811745061479
2090,6.8005390835579504,6.8544474393531,0.414489200232418
2100,5.0,6.0,0.410516364731777
21001,7.18333333333333,7.216666666666669,0.3997654622247029
21003,7.35294117647059,7.64705882352941,0.381405975730649
21005,6.66666666666667,7.56666666666667,0.431781113977791
21007,6.9,6.8,0.5034720031405749
21009,7.07432432432432,7.07432432432432,0.43031782046330197
21011,6.90909090909091,7.545454545454548,0.698174074083578
21013,8.384615384615389,8.76923076923077,0.32848335985417304
21015,7.16981132075472,7.113207547169808,0.472724253713533
21017,6.86363636363636,6.77272727272727,0.3774621805741861
21019,6.75757575757576,7.33333333333333,0.520995879490166
21021,7.264150943396231,6.62264150943396,0.455033283545192
21023,6.83333333333333,6.55555555555556,0.370171586138234
21025,7.0,6.625,0.36007429372482
21027,6.3076923076923075,7.076923076923079,0.4376492321028089
21029,6.97727272727273,7.27272727272727,0.406629627823062
21031,6.96153846153846,6.8846153846153895,0.5792071967754531
21033,8.22222222222222,8.0,0.33698529138765404
21035,7.27722772277228,6.950980392156861,0.44622842325295997
21037,7.077348066298339,6.977900552486192,0.4649529655618329
21039,8.0,6.5,0.539566041513722
21041,7.941176470588241,8.11764705882353,0.462456250265601
21043,7.08333333333333,7.91666666666667,0.534951745352766
21045,7.545454545454548,8.36363636363636,0.466399123524573
21047,7.1229508196721305,6.9349593495935,0.427626701884457
21049,6.73529411764706,7.088235294117651,0.4175762882376951
21051,7.6,7.2,0.456209558026916
21053,7.25,7.33333333333333,0.4551574177710101
21055,5.75,6.25,0.4683990112925179
21057,7.857142857142861,7.0,0.70708407838602
21059,7.35,6.76666666666667,0.520087028983694
21061,7.05263157894737,7.78947368421053,0.463185233993301
21063,6.5,8.5,0.285559210003
21065,5.91666666666667,7.25,0.43527031986154996
21067,7.19298245614035,7.0487012987013,0.40642811723575
21069,7.75,7.5,0.5937110038271529
21071,6.68292682926829,6.878048780487799,0.36341927813117497
21073,6.58441558441558,6.62337662337662,0.42875835751373104
21075,6.8,7.4,0.261741180375328
21077,6.0,7.66666666666667,0.557487120078619
21079,7.41666666666667,6.75,0.350269105848642
21081,6.0,7.047619047619048,0.38543702674510905
21083,7.5,7.153846153846152,0.678894325029054
21085,7.25,6.91666666666667,0.5659368563703161
21087,7.857142857142861,7.25,0.3605661026243101
21089,6.95652173913043,7.3695652173913,0.453610345149276
21091,7.5,5.5,0.0969739101240406
21093,6.517985611510791,7.057553956834531,0.4531013477575371
21095,7.71428571428571,7.71428571428571,0.389987587195778
21097,7.3,6.85,0.4061608434112999
21099,7.83783783783784,7.75675675675676,0.371631305215474
2110,6.61728395061728,6.9382716049382696,0.355722201596081
21101,6.803921568627452,6.950980392156861,0.458503648496443
21103,6.78260869565217,7.08695652173913,0.34664736040237504
21105,10.0,10.0,0.4957824461633039
21107,6.857142857142861,6.878048780487799,0.417814373179793
21109,7.28571428571429,6.142857142857139,0.311721326008021
21111,7.07689258818866,6.99762093576527,0.4332888657215471
21113,7.3448275862068995,7.29885057471264,0.3835516255215901
21115,7.05,7.2,0.540075729984931
21117,6.96539792387543,6.83044982698962,0.425582932890933
21119,6.9375,7.1875,0.503149125255581
21121,7.3076923076923075,7.846153846153848,0.5040541663644671
21123,7.16666666666667,7.0,0.280284632533838
21125,7.0454545454545485,7.22727272727273,0.38817771664684797
21127,7.0,7.882352941176469,0.324431775037278
21129,7.5,6.5,0.534828290870612
21131,8.4,8.7,0.38272093466844603
21133,8.1,8.5,0.4730689081419989
21135,7.41666666666667,7.33333333333333,0.450593620154542
21137,7.41025641025641,7.948717948717951,0.4056675746933329
21139,8.0,7.5,0.526922479817757
21141,7.04347826086957,6.91304347826087,0.477118650545818
21143,8.0,6.5,0.419389451254836
21145,6.7971014492753605,6.66666666666667,0.41857729944514094
21147,6.8,6.6,0.4561186942647821
21149,7.5,6.0,0.5549002165654621
21151,6.879227053140099,6.96116504854369,0.43107367001501595
21153,6.41666666666667,6.58333333333333,0.4975750776484
21155,7.466666666666669,7.2,0.588070798863636
21157,7.09090909090909,7.31818181818182,0.4280705789869729
21159,9.25,9.375,0.4919699902482629
21161,7.22727272727273,7.66666666666667,0.408325854002126
21163,7.0,7.73684210526316,0.548654691235474
21165,7.5,7.5,0.393909306839513
21167,7.36619718309859,7.02816901408451,0.284154884072102
21169,7.8723404255319105,7.80851063829787,0.464901736858017
21171,7.41025641025641,6.948717948717951,0.414755732316188
21173,7.53846153846154,8.07692307692308,0.418094079200702
21175,6.357142857142861,7.21428571428571,0.550698686999889
21177,7.5,7.4375,0.351164095846375
21179,7.16666666666667,7.148148148148152,0.50766633484999
21181,9.0,9.25,0.22542709699316305
21183,7.16666666666667,6.83333333333333,0.4640281157108061
21185,6.84523809523809,7.017857142857139,0.45355325841126004
21187,6.75,6.875,0.386963637901012
21189,7.8,8.2,0.481661233948782
21191,6.25,7.625,0.463555726686754
21193,7.117647058823531,8.0,0.4884088455214311
21195,6.98305084745763,7.50847457627119,0.481291079628286
21197,8.22222222222222,6.22222222222222,0.5833973178976429
21199,7.11363636363636,6.9204545454545485,0.3919985953365061
21203,6.357142857142861,6.642857142857139,0.393388629587206
21205,7.4086021505376305,7.24731182795699,0.443872584330685
21207,6.57575757575758,7.63636363636364,0.40262215679423896
21209,6.928571428571429,7.41441441441441,0.46302106252931796
21211,6.62,6.86,0.509531582614941
21213,6.8076923076923075,8.0,0.284359884394514
21215,7.33333333333333,6.8,0.378424527475609
21217,7.48484848484848,7.09090909090909,0.4609925505638789
21219,7.83333333333333,8.83333333333333,0.297613804107698
2122,6.6056338028169,6.8591549295774605,0.39437937306598
21221,6.857142857142861,6.142857142857139,0.43425296982411
21223,6.95,7.6,0.385554644909856
21225,7.36363636363636,6.63636363636364,0.35914285786831
21227,7.37061403508772,7.1846153846153795,0.47574186461941703
21229,6.33333333333333,6.33333333333333,0.458887770859809
21231,7.1,7.8,0.263867703803238
21233,7.36363636363636,7.0,0.37756903096180394
21235,7.241379310344829,7.197674418604652,0.395420120179563
21237,7.0,7.0,0.39928677727277295
21239,7.10344827586207,7.0068965517241395,0.4754138242696741
2130,7.03125,7.15625,0.3567938572751789
2150,6.95918367346939,6.7346938775510194,0.382944329043241
2164,7.5,6.0,0.6235415626414781
2170,6.85034013605442,6.86986301369863,0.41909522506981
2180,7.1,7.2,0.661700041159948
2185,8.54545454545454,7.09090909090909,0.480396664215247
2188,6.862068965517241,5.58620689655172,0.43860547675784106
22001,6.61904761904762,6.71428571428571,0.48099977060022203
22003,7.142857142857139,6.857142857142861,0.240862663342693
22005,7.02816901408451,7.66197183098592,0.363990781391606
22007,6.76923076923077,7.153846153846152,0.45591783032556804
22009,7.72727272727273,8.0,0.49089973366290296
2201,7.6,5.6,0.279299807005094
22011,7.24,7.36,0.467581195675534
22013,6.8,7.8,0.33647127355316103
22015,7.1346153846153895,6.8461538461538485,0.4461879147656839
22017,7.0996015936255015,7.310756972111549,0.4717002417253901
22019,7.117647058823531,7.09210526315789,0.462777024615162
22021,8.25,6.4375,0.330273256373031
22025,7.75,6.75,0.616963201651886
22027,7.75,6.5,0.486734731582492
22029,6.41666666666667,6.5,0.5362627652680779
22031,7.15,6.9,0.6758974068819921
22033,7.169630642954861,7.09041095890411,0.43594212035250296
22035,6.33333333333333,7.66666666666667,0.575507012572585
22037,7.625,8.375,0.3068425571684289
22039,7.5,7.59090909090909,0.57770985427809
22041,7.4545454545454515,6.5454545454545485,0.396806689384595
22043,7.466666666666669,7.0,0.401243089746922
22045,6.33333333333333,6.52941176470588,0.485619592465976
22047,7.26923076923077,7.923076923076921,0.431226174821594
22049,9.5,9.5,0.3614048324816971
22051,6.9221105527638205,6.95989974937343,0.475242085612754
22053,6.1875,6.75,0.6497608136129229
22055,6.95833333333333,6.90625,0.476602042367381
22057,7.09090909090909,7.02272727272727,0.43451841252025897
22059,7.77777777777778,6.77777777777778,0.521556869491678
22061,7.21333333333333,6.72,0.422240969914872
22063,7.146067415730339,7.438202247191008,0.495660618601351
22065,6.33333333333333,6.33333333333333,0.565857591762824
22067,8.1304347826087,7.69565217391304,0.33164926573742304
22069,7.66666666666667,7.18181818181818,0.410864322544832
22071,6.9458728010825395,6.94715447154472,0.422634863346887
22073,7.08695652173913,7.38095238095238,0.481735867216399
22075,6.81818181818182,6.27272727272727,0.557974631531259
22077,8.0,7.923076923076921,0.413321967484471
22079,7.0,7.13868613138686,0.512589403069711
22081,7.25,6.75,0.431257879742916
22083,7.17647058823529,7.705882352941179,0.417422707327307
22085,8.6,8.6,0.157823543706533
22087,7.125,7.21875,0.43126281380207204
22089,7.1780821917808195,7.287671232876709,0.447717417317773
22091,7.5,7.5,0.60338081428761
22093,7.375,8.75,0.24570313724359802
22095,6.63157894736842,7.05263157894737,0.390323249263312
22097,6.7592592592592595,7.574074074074073,0.4730921734131529
22099,7.846153846153848,7.03846153846154,0.5034397279957771
22101,6.921875,6.40625,0.508668356788156
22103,6.963087248322152,7.003355704697992,0.470083093624835
22105,6.513274336283192,6.85840707964602,0.451485694695093
22107,7.0,9.0,0.47213512142406
22109,6.7323943661971795,7.0,0.464949486613715
22111,7.22222222222222,7.44444444444444,0.5454274276489229
22113,7.423076923076921,7.3846153846153895,0.5025637095147311
22115,6.56818181818182,7.13636363636364,0.414444779043209
22117,6.571428571428571,7.142857142857139,0.5706960633742
22119,7.238095238095242,7.61904761904762,0.486193386524813
22121,6.74193548387097,7.35483870967742,0.3826269664470221
22123,7.16666666666667,8.5,0.7197945296569921
22125,7.5,6.66666666666667,0.51943919536425
22127,7.0,6.0,0.3951961536401861
2220,6.5,6.321428571428571,0.350877812651549
2232,6.0,6.0,0.262469595894102
2240,7.83333333333333,8.16666666666667,0.488958489975326
2261,7.375,6.8125,0.534318675845493
2270,10.0,10.0,0.7539676486209521
2280,7.6,7.4,0.0961657511501726
2282,5.0,8.0,0.6209643799239
2290,8.0,6.2,0.26382502066020297
23001,7.13080168776371,7.23305084745763,0.4083821741534841
23003,7.25833333333333,6.91666666666667,0.477559788870003
23005,7.07648401826484,6.719178082191781,0.416846186389835
23007,7.7054794520547905,6.938356164383558,0.380758940531269
23009,6.80645161290323,7.290322580645161,0.36334804459118103
23011,7.01923076923077,6.946153846153848,0.418821913804029
23013,6.40476190476191,6.90476190476191,0.389702722155921
23015,7.13559322033898,6.830508474576267,0.49136543747433903
23017,6.88118811881188,6.98019801980198,0.4335735505385061
23019,7.0677966101694905,7.01691729323308,0.409190872408499
23021,6.75,6.875,0.4496994661235421
23023,6.83333333333333,6.761904761904758,0.396544570092625
23025,6.8518518518518485,6.648148148148152,0.308411291697724
23027,7.22727272727273,6.84090909090909,0.35889539945015503
23029,6.87037037037037,6.96296296296296,0.495927220447753
23031,7.275555555555558,7.02444444444444,0.4170640702820729
24001,7.33230769230769,6.86175115207373,0.458044143312806
24003,7.06386213887481,6.992900608519268,0.4779834626357751
24005,7.049119555143652,6.90277777777778,0.466635737811901
24009,7.10970464135021,6.73417721518987,0.4228341231311421
24011,7.25510204081633,7.132653061224492,0.5302359908690979
24013,7.047745358090191,6.86472148541114,0.41109141459271
24015,6.9,7.10833333333333,0.410847397998787
24017,6.87649402390438,7.15079365079365,0.4671938777698401
24019,6.793650793650791,6.920634920634919,0.499790764513012
24021,7.157142857142861,6.91732909379968,0.4078583363085371
24023,7.26923076923077,7.196078431372548,0.447403469315469
24025,6.937369519832981,6.66388308977035,0.461120167528173
24027,6.9374369323915195,6.80827447023209,0.45788204458658704
24029,7.02325581395349,6.7906976744186,0.3845082429249079
24031,7.1716707021791795,6.770757685790371,0.432354061037902
24033,7.1953125,7.1200164406083,0.447464861030741
24035,7.45806451612903,7.104575163398692,0.44093021555441103
24037,6.8855421686747,6.62349397590361,0.469624455475135
24039,6.73913043478261,7.43478260869565,0.600583387304056
24041,7.160493827160491,6.802469135802469,0.558795761518451
24043,6.83422459893048,6.89247311827957,0.486994713861776
24045,7.53439153439153,6.94148936170213,0.443311686972463
24047,7.2,6.671875,0.40495915202418
24510,7.17104495037945,6.976649153531821,0.4274850860091429
25001,7.05,6.77037037037037,0.42590895686925895
25005,7.03892617449664,6.84919571045576,0.4410443702702779
25007,7.346153846153848,7.346153846153848,0.40035580567626
25009,7.136705685618732,6.87458193979933,0.449504236521587
25013,7.1671388101983,6.8487680543755305,0.448090060122132
25017,7.12063715155774,6.65281030444965,0.44527795731158704
25019,6.53846153846154,6.8461538461538485,0.27891883719618393
25021,7.213740458015269,6.793258426966291,0.44817329969213104
25023,7.185739436619719,6.76916299559471,0.470636710830414
25025,7.11568862275449,6.839358391189848,0.410583854357765
25027,7.07684964200477,6.82195704057279,0.43824852030116795
26001,7.5,8.0,0.543125934321586
26003,6.0,6.5,0.5378215065961529
26005,7.32105263157895,6.94736842105263,0.36273927582076
26007,7.321428571428571,6.857142857142861,0.407903483973796
26009,6.55555555555556,6.3888888888888875,0.340390788536862
26011,7.08333333333333,7.66666666666667,0.384971416256616
26013,6.71428571428571,6.0,0.546578748729417
26015,7.015625,6.875,0.4153531119255001
26017,7.1700507614213205,7.0969387755102025,0.4553712216913339
26019,7.1,7.15,0.343815720476086
26021,7.0542635658914685,6.87984496124031,0.43587162425993803
26023,6.71428571428571,7.0,0.44629068823650303
26025,7.1388888888888875,7.06944444444444,0.4713867815704361
26027,7.39325842696629,7.0,0.44832006879788505
26029,7.205882352941179,7.47058823529412,0.44460577102338894
26031,7.428571428571429,7.481481481481483,0.5782986969261391
26033,6.67567567567568,7.67567567567568,0.307056270316542
26035,7.147540983606559,7.049180327868849,0.37343350247208507
26037,7.22772277227723,7.13861386138614,0.44508484538132004
26039,8.428571428571429,7.71428571428571,0.542806839210027
26041,7.09375,6.78125,0.4228741599399221
26043,6.7843137254902,6.68,0.41414512843179596
26045,7.20600858369099,7.01287553648069,0.396763126471701
26047,6.8888888888888875,6.70833333333333,0.459943462030189
26049,7.06357856494096,7.24476797088262,0.4270117202929821
26051,6.96774193548387,7.74193548387097,0.4644218546875271
26053,7.1875,7.0625,0.6207653754449171
26055,7.060402684563758,6.97315436241611,0.41783479714331
26057,7.367469879518071,6.78915662650602,0.4355069705513249
26059,7.703125,7.625,0.43330716501447
26061,7.01970443349754,6.77722772277228,0.471140887278853
26063,7.63333333333333,7.3,0.512446154662793
26065,7.11946202531646,6.92222222222222,0.426102523364462
26067,7.365591397849458,7.06451612903226,0.401298045970861
26069,6.31818181818182,7.59090909090909,0.4143218001165321
26071,5.66666666666667,6.22222222222222,0.584859435152859
26073,7.304068522483941,7.05995717344754,0.448447234377993
26075,7.0946502057613205,6.98353909465021,0.411709889991185
26077,7.39399399399399,7.1514423076923075,0.418136250283231
26079,6.5,7.625,0.554465458168198
26081,7.23209169054441,7.0510321100917395,0.421602548434785
26083,6.83333333333333,6.5,0.622093791173205
26085,7.66666666666667,7.33333333333333,0.48357877576679
26087,7.13533834586466,6.68421052631579,0.449082025125859
26089,7.23076923076923,7.6153846153846105,0.270497935836012
26091,7.205673758865252,7.34042553191489,0.453030800373119
26093,7.183070866141732,6.95660749506903,0.390879801938325
26095,4.0,6.0,0.3657564132251021
26097,7.5,7.375,0.43821334667782896
26099,7.13152400835073,6.96513249651325,0.46363115666359705
26101,7.2,6.93333333333333,0.39080335472832
26103,6.974564926372151,6.69652406417112,0.430854664443786
26105,7.457142857142861,6.857142857142861,0.3489581616092869
26107,7.05726872246696,6.846491228070179,0.46111550485790503
26109,7.238095238095242,7.4603174603174605,0.40586882603734903
26111,7.2515625,6.77145085803432,0.40822532751535995
26113,7.42105263157895,8.10526315789474,0.484285717955782
26115,6.936056838365903,7.07104795737123,0.446114725288752
26117,7.09375,6.765625,0.546722993976189
26119,6.66666666666667,7.16666666666667,0.5366122417761671
26121,6.98603351955307,7.094972067039111,0.42540248575981104
26123,7.142857142857139,6.83720930232558,0.506434068249225
26125,7.301559792027731,6.9121387283237015,0.435082004506123
26127,7.46875,7.34375,0.44313736709012
26129,6.93548387096774,7.48387096774194,0.486726385782521
26131,6.93333333333333,6.5,0.367112487043966
26133,6.6388888888888875,7.08333333333333,0.391043870754614
26135,6.83333333333333,6.33333333333333,0.15389051517709498
26137,6.96551724137931,6.89655172413793,0.4629310400561161
26139,7.3757872638208495,6.97685834502104,0.395381470329927
26141,7.071428571428571,5.642857142857139,0.793735542757968
26143,7.205882352941179,7.117647058823531,0.431609261027645
26145,7.125996810207338,6.926634768740032,0.4431514797807371
26147,7.10480349344978,6.97816593886463,0.41855802392507596
26149,6.93333333333333,6.98333333333333,0.428173876675127
26151,7.12121212121212,6.9387755102040805,0.42355266384936796
26153,6.83333333333333,7.5,0.0615851944576449
26155,6.8591549295774605,6.86572438162544,0.408379178585141
26157,6.97058823529412,7.13725490196078,0.40553831074582397
26159,7.503267973856209,6.9673202614379095,0.458411619432002
26161,7.23144306131858,6.857999077916089,0.42389559317342296
26163,7.16625,7.04659318637275,0.434132508318675
26165,7.1304347826087,7.17391304347826,0.366196421650761
27001,6.66666666666667,7.0,0.33132533194830605
27003,7.162664601084432,7.0581395348837175,0.42903791918006107
27005,7.34210526315789,7.28947368421053,0.30793120763656395
27007,6.82089552238806,6.701492537313429,0.4126519658771311
27009,7.428571428571429,7.28571428571429,0.417834692103569
27011,9.25,9.25,0.297673408485532
27013,7.43934426229508,7.0393442622950815,0.4409309398184621
27015,7.31666666666667,6.66666666666667,0.414654397343137
27017,7.48484848484848,6.97727272727273,0.4256298719120261
27019,7.0418118466899005,6.75261324041812,0.402433075015847
27021,7.3125,8.0,0.30082132115999105
27023,6.77777777777778,6.77777777777778,0.422853578814029
27025,6.98717948717949,6.970085470085468,0.4333512023790689
27027,7.420081967213111,7.00204081632653,0.41825905598275104
27029,8.33333333333333,9.0,0.268396285847545
27031,8.5,8.75,0.46919231700513303
27033,8.2,7.0,0.688812972025442
27035,7.11417322834646,7.26377952755906,0.4483065544797871
