FIPS,tthin,tfat,D_biep_Thin_Good_all
19057,6.388888888888889,5.77777777777778,0.4541366986223979
19059,7.08695652173913,5.39130434782609,0.5624675104293771
19061,6.88211382113821,6.153846153846151,0.41047257602313203
19063,6.66666666666667,5.0,0.40037942912824
19065,6.8,5.95,0.42684088528478703
19067,5.5,5.33333333333333,0.719286715778716
19069,7.0,5.6,0.546927606364499
19071,6.66666666666667,6.66666666666667,0.624932461048625
19073,6.6,4.8,0.5507983393838671
19075,6.93103448275862,6.37931034482759,0.39306789219192795
19077,6.09090909090909,4.90909090909091,0.248207782575849
19079,6.882352941176469,5.941176470588241,0.572713583748939
19081,5.4,5.6,0.526087624045279
19083,6.72,6.12,0.450327390367682
19085,7.2,6.6,0.390293717257109
19087,6.3,5.0,0.42704338431527294
19089,5.857142857142861,6.428571428571429,0.226721352981196
19091,6.8,5.8,0.44312932161367297
19093,5.0,5.0,0.352153843315928
19095,6.857142857142861,6.0,0.428581707835709
19097,6.46153846153846,4.92307692307692,0.514086163314121
19099,6.428571428571429,5.61904761904762,0.398449720646315
19101,7.52941176470588,6.0,0.516331503191226
19103,6.87456037514654,5.691314553990611,0.42887538408694104
19105,7.10526315789474,6.15789473684211,0.427718923827274
19107,7.0,5.6,0.35074437777014
19109,6.571428571428571,6.571428571428571,0.406045470697534
19111,6.44444444444444,5.77777777777778,0.4881256975590739
19113,6.89328063241107,5.623274161735701,0.438277864815021
19115,6.58333333333333,6.5,0.326245275837193
19117,7.16666666666667,5.83333333333333,0.406664357420122
19119,7.5,6.25,0.486738157432589
19121,7.18181818181818,5.59090909090909,0.588973860029377
19123,6.71428571428571,5.571428571428571,0.567340351156434
19125,7.3432835820895495,5.9552238805970195,0.40705021357563204
19127,7.20689655172414,6.0,0.3724239615545639
19129,7.074074074074071,5.851851851851849,0.39089958809330205
19131,7.375,5.25,0.646375182497619
19133,6.33333333333333,6.83333333333333,0.5498983442396209
19135,7.57894736842105,6.73684210526316,0.481961220048416
19137,6.75,5.25,0.36633648204551006
19139,7.03174603174603,5.4765625,0.398860685173735
19141,5.83333333333333,5.41666666666667,0.5855612836187131
19143,8.2,4.6,0.729244620390699
19145,6.18181818181818,5.454545454545451,0.4830044652303161
19147,6.0,5.16666666666667,0.556462885270974
19149,6.675,5.975,0.42672669023391
19151,7.0,5.0,0.545574778534871
19153,6.918418839360809,5.76430976430976,0.40762324355109997
19155,6.33333333333333,5.72222222222222,0.493890173293739
19157,6.77777777777778,5.72222222222222,0.45704325069416096
19159,5.0,5.0,0.47686231316678
19161,6.375,5.5,0.38839445775929204
19163,6.627906976744191,5.8546511627907005,0.49307155790803203
19165,6.75,6.16666666666667,0.5474264905358811
19167,7.25581395348837,6.3953488372092995,0.466605063146096
19169,6.7289972899729005,5.42276422764228,0.45892151852547103
19171,7.5,3.8,0.361161420447424
19173,7.125,7.25,0.5206123729281551
19175,6.6875,6.0625,0.44193660952741
19177,6.2,5.9,0.36040910384679103
19179,6.24,5.88,0.43088598961776003
19181,6.992647058823531,6.10294117647059,0.4705101495358
19183,6.71153846153846,5.07692307692308,0.375867585426934
19185,7.0,6.6,0.393056261060458
19187,6.37931034482759,5.758620689655171,0.389723472842802
19189,7.518518518518519,6.09259259259259,0.44868762378083793
19191,6.85454545454545,5.6909090909090905,0.437064522855372
19193,6.0571428571428605,5.60576923076923,0.464020037552326
19195,7.33333333333333,6.66666666666667,0.719947767394312
19197,6.0,5.75,0.29722512366153103
20001,6.47058823529412,6.0,0.48931584550658397
20003,6.875,6.875,0.422888314775507
20005,7.22727272727273,6.13636363636364,0.35568968366527504
20007,6.0,5.0,0.7055025152860149
20009,7.46153846153846,6.307692307692309,0.5004953007147179
20011,7.0,6.0,0.7478400776830021
20013,5.75,6.0,0.5547447205437299
20015,6.72972972972973,6.1351351351351395,0.44271625722765706
20017,5.0,5.0,0.19256292090726604
20021,6.71428571428571,6.5,0.45754462981275
20023,6.0,6.0,0.5031670669166071
20025,,,0.7442620376181429
20027,7.5,5.875,0.5582466424646619
20029,7.0,6.33333333333333,0.36048591531294705
20031,7.0,7.6,0.331242032730719
20033,7.0,8.0,-0.564267535946595
20035,6.857142857142861,5.6,0.39022113896202504
20037,6.7282608695652195,5.80434782608696,0.449547808613128
20039,,,0.422665672771539
20041,7.2,6.06666666666667,0.42850374270009794
20043,6.16666666666667,5.33333333333333,0.431630140649261
20045,6.80242634315425,5.686851211072661,0.437564600510211
20047,6.0,5.0,0.247598430376787
20049,8.0,8.0,0.496170987184257
20051,6.758620689655171,5.81034482758621,0.47644144454496296
20053,8.5,6.0,0.408919793890367
20055,6.36842105263158,5.10526315789474,0.41353397294916794
20057,6.31578947368421,4.84210526315789,0.45427708949106105
20059,7.142857142857139,5.83333333333333,0.42114134370523704
20061,6.27906976744186,5.58139534883721,0.386250202546486
20063,6.66666666666667,6.66666666666667,0.22953560992977398
20065,10.0,3.0,0.22998790671256897
20067,5.72222222222222,5.17647058823529,0.28931586897731104
20069,6.75,5.0,0.49529649277066295
20073,7.5,7.5,0.795575589227519
20075,8.0,6.83333333333333,0.6281907615643879
20077,6.89473684210526,5.35,0.538826386491344
20079,7.047619047619049,5.90476190476191,0.46594690670850203
20081,6.0,3.5,0.475607180403584
20083,6.0,10.0,-0.0397609332304411
20085,6.33333333333333,6.77777777777778,0.37143068232485793
20087,7.08333333333333,5.0,0.43670835629035
20089,4.0,9.0,-0.0473016402101528
20091,6.85093696763203,5.4931856899488904,0.45241495080776506
20095,5.66666666666667,4.5,0.518770850916079
20097,,,0.826525446465603
20099,6.9375,7.125,0.493211021140654
20101,8.0,8.0,0.672910119428287
20103,6.418367346938781,5.70408163265306,0.49891328232551896
20105,5.0,5.0,0.5733692295135401
20107,7.66666666666667,4.66666666666667,0.626697919743934
20109,0.0,7.0,-0.097973930479826
20111,6.758928571428571,6.0625,0.39543034068484
20113,6.69565217391304,5.43478260869565,0.588614481303612
20115,7.33333333333333,2.6666666666666696,0.35627741548414404
20117,6.55555555555556,4.888888888888889,0.474619853679994
20119,6.0,4.66666666666667,0.600896888444068
20121,6.97435897435897,5.86842105263158,0.490787565340515
20123,8.0,4.16666666666667,0.516267816226601
20125,6.73333333333333,5.8,0.35626713900445794
20127,5.5,5.5,0.7339872842095371
20129,8.0,7.5,0.629577541170739
2013,,,0.282034439172237
20131,3.2,5.8,0.661087764954907
20133,5.77777777777778,5.66666666666667,0.23830191263209
20135,7.16666666666667,5.83333333333333,0.45569101320811295
20137,7.33333333333333,7.0,0.5093159079853279
20139,6.071428571428571,5.07142857142857,0.416842618814625
20141,,,1.05749559650491
20143,5.4,5.6,0.44168380782812
20145,5.78571428571429,6.0,0.37535316272903896
20147,5.66666666666667,5.66666666666667,0.5108415749128861
20149,6.65217391304348,5.82608695652174,0.449040087346404
20151,5.75,5.5,0.41302850029345795
20153,9.5,9.5,0.277102428884055
20155,6.261904761904759,5.642857142857139,0.45511913423972494
20157,4.0,6.0,0.406093612787807
20159,6.923076923076921,5.0,0.389713843921296
2016,7.5,5.5,0.632147747428722
20161,7.0419047619047594,5.77756653992395,0.4989273796290371
20163,7.16666666666667,4.66666666666667,0.452543324170658
20165,7.0,4.0,
20167,5.5,6.25,0.41728025184670503
20169,6.80851063829787,5.65957446808511,0.569075072248298
20171,5.6,5.8,0.605769985829241
20173,6.65530303030303,5.70833333333333,0.443800353105886
20175,7.307692307692309,5.846153846153849,0.582877418404876
20177,6.63063063063063,5.91441441441441,0.435318889697844
20181,6.454545454545451,4.90909090909091,0.532959556696451
20183,8.0,7.5,0.3729505161057729
20185,7.0,7.5,0.28864612861699396
20187,10.0,5.0,0.666252780419457
20189,5.0,5.0,0.613563602742231
20191,6.542857142857139,5.542857142857139,0.39789003387700106
20193,,,0.260909863174808
20195,7.33333333333333,5.33333333333333,0.29796341045975705
20197,5.0,4.0,0.238002884765381
20199,10.0,5.0,1.02192589551859
2020,6.53645833333333,5.32291666666667,0.3927528980241571
20201,7.0,3.0,0.40282552393962706
20203,6.0,7.0,0.332699869372529
20205,6.5,7.16666666666667,0.518627748741709
20207,6.5,6.5,-0.221663012403478
20209,6.73529411764706,5.84117647058823,0.44550911584456704
2050,6.17647058823529,5.76470588235294,0.544087342098005
2060,5.0,5.0,0.488783154061901
2068,8.0,5.0,0.30481374332979805
2070,,,0.473818529422969
2090,6.48333333333333,5.42,0.39901698043969497
2100,,,0.668537828520203
21001,6.705882352941179,6.17647058823529,0.5273622270370201
21003,6.95,6.45,0.443735052562173
21005,7.4,5.1,0.398627275984579
21007,6.66666666666667,5.66666666666667,0.463553093209253
21009,7.07553956834532,6.22302158273381,0.4210422673900349
21011,6.8,7.4,0.4744196122501121
21013,7.0,6.5,0.261829400778547
21015,6.801282051282049,5.97435897435897,0.452624371407482
21017,6.83333333333333,6.16666666666667,0.44358957603604704
21019,6.72,5.692307692307691,0.521578329306065
21021,6.534883720930231,5.488372093023259,0.412791160453954
21023,8.33333333333333,8.33333333333333,0.29187843754417897
21025,7.66666666666667,5.0,0.365839378022663
21027,6.44444444444444,6.44444444444444,0.39677592291508706
21029,6.9803921568627505,6.274509803921571,0.402908997416777
21031,6.142857142857139,5.428571428571429,0.41183773969187
21033,8.22222222222222,7.55555555555556,0.15141386723953099
21035,6.34042553191489,5.9148936170212805,0.547840656130222
21037,6.450980392156861,5.503267973856209,0.456622506638925
21039,,,0.297785079752292
21041,6.25,6.25,0.36604282039435604
21043,7.375,7.375,0.48440659057677904
21045,6.33333333333333,6.16666666666667,0.411226973014964
21047,6.57894736842105,5.58771929824561,0.367955168192074
21049,6.19354838709677,5.43333333333333,0.499560699116688
21051,7.5,7.5,0.465646929070421
21053,5.625,5.625,0.192022823911952
21055,,,0.652441809851071
21057,6.29166666666667,5.83333333333333,0.45983816938495703
21059,6.55223880597015,5.85074626865672,0.453636958964199
21061,6.77777777777778,5.77777777777778,0.47749267075997703
21063,5.0,5.0,-0.438076280616735
21065,6.33333333333333,6.22222222222222,0.5428145259727449
21067,6.77437641723356,5.691609977324259,0.4589451497346
21069,7.0,3.75,0.513651524207338
21071,6.857142857142861,6.19047619047619,0.37672318161415
21073,6.48076923076923,6.076923076923079,0.376742133072104
21075,,,0.500254520861396
21077,5.75,5.75,0.375225228911683
21079,7.2,5.0,0.269978921378468
21081,6.75,6.41666666666667,0.506892161777385
21083,5.75,5.83333333333333,0.327884306299283
21085,6.66666666666667,6.06666666666667,0.444001938986545
21087,7.09090909090909,6.0,0.39939149127379403
21089,6.7,6.5,0.538235664271891
21091,7.33333333333333,3.6666666666666696,0.0806691925867782
21093,6.78571428571429,6.128571428571429,0.44577784630562
21095,6.571428571428571,6.142857142857139,0.536553688223844
21097,6.5333333333333306,5.6,0.27481444963671303
21099,7.14666666666667,6.96,0.322887337429509
2110,6.25454545454545,5.1636363636363605,0.353001295490496
21101,6.076923076923079,6.1153846153846105,0.401956651343777
21103,5.857142857142861,5.428571428571429,0.38626506542239397
21105,10.0,4.0,0.407938738455798
21107,6.125,6.0,0.40518977947386
21109,7.0,6.0,0.480660734349294
21111,6.751239669421491,5.71996685998343,0.42626603340518293
21113,6.44736842105263,5.57894736842105,0.454442874460096
21115,6.66666666666667,5.80952380952381,0.30083418723384003
21117,6.37899543378995,5.75688073394495,0.461342271346349
21119,6.5,6.5,0.65930359726364
21121,8.16666666666667,7.66666666666667,0.290642259093532
21123,7.28571428571429,6.571428571428571,0.24352152388437803
21125,7.107142857142861,7.0,0.44661189931946
21127,7.66666666666667,7.66666666666667,0.503041331663702
21129,10.0,10.0,0.22602792764393803
21131,8.5,8.0,0.441067794518711
21133,6.46153846153846,6.153846153846151,0.516457333535395
21135,5.0,5.0,0.54294020548278
21137,7.35,5.5,0.41316764879094703
21139,7.0,6.0,0.660155272789158
21141,6.2,5.5,0.494259241248543
21143,6.33333333333333,4.33333333333333,0.543318498075775
21145,6.825,5.525,0.44052296848432304
21147,7.05555555555556,6.388888888888889,0.38268989545747795
21149,7.0,6.0,0.229834649204393
21151,6.66666666666667,6.09150326797386,0.39566975126409903
21153,5.625,5.125,0.564245036032231
21155,7.428571428571429,4.57142857142857,0.43582614862174696
21157,7.09090909090909,6.545454545454549,0.452247858846882
21159,6.0,4.4,0.321320985705138
21161,6.6,6.9,0.510856517748558
21163,6.4,5.5333333333333306,0.501198681284637
21165,5.5,6.5,0.18281945072673
21167,7.09259259259259,6.888888888888889,0.37453129239994704
21169,7.01724137931035,6.32758620689655,0.479670738112808
21171,6.7741935483871,6.206349206349209,0.46179226416540203
21173,6.4375,5.9375,0.4444718553671121
21175,7.33333333333333,7.66666666666667,0.804733542982484
21177,5.882352941176469,5.411764705882349,0.4646269820261189
21179,6.241379310344829,5.58620689655172,0.381673127866096
21181,6.66666666666667,4.0,0.21348931752562303
21183,5.6,4.4,0.364838944925206
21185,6.81333333333333,5.426666666666669,0.50339637839472
21187,6.0,4.66666666666667,0.341208961827265
21189,,,0.921382458381168
21191,6.22222222222222,5.888888888888889,0.237542474105434
21193,7.375,6.5,0.44916996965171
21195,7.23333333333333,6.8,0.35022404387901096
21197,4.75,9.5,0.16329566292913197
21199,6.4782608695652195,5.91304347826087,0.40273696242286494
21203,7.28571428571429,6.142857142857139,0.39620130431866996
21205,6.46341463414634,5.36585365853659,0.41699846733806795
21207,6.09090909090909,5.27272727272727,0.328751691954776
21209,6.425,6.175,0.42951021078864
21211,7.25,4.83333333333333,0.39625358316232
21213,6.571428571428571,6.142857142857139,0.40682010616759895
21215,6.66666666666667,6.111111111111111,0.489938371395179
21217,6.0,6.0,0.44085935836030105
21219,5.2,5.0,0.40187191538889505
2122,6.84090909090909,5.86363636363636,0.421158348988418
21221,5.75,5.0,0.40171581570790604
21223,6.4,5.6,0.33596164155792696
21225,7.142857142857139,7.142857142857139,0.543773494596012
21227,6.65948275862069,5.91739130434783,0.44152488823009295
21229,6.5,7.0,0.25360952226042005
21231,5.0,7.8,0.518031219555199
21233,6.33333333333333,6.33333333333333,0.399880109009038
21235,7.821428571428571,6.821428571428571,0.400572054833534
21237,6.5,4.0,0.372894308588198
21239,7.155555555555559,5.68888888888889,0.35726388374772994
2130,6.05555555555556,5.72222222222222,0.440503467549859
2150,6.875,5.425,0.429111169540806
2170,6.45977011494253,5.79310344827586,0.455686492401151
2180,6.428571428571429,6.71428571428571,0.38444175918883794
2185,6.28571428571429,4.85714285714286,0.465928663644697
2188,7.0,5.16666666666667,0.295497646946481
22001,5.6153846153846105,5.53846153846154,0.43005729209424504
22003,7.3846153846153895,4.46153846153846,0.20428880822531198
22005,6.64705882352941,5.588235294117651,0.455395388230766
22007,6.0,7.0,0.145288087278792
22009,5.6,5.6,0.597229747154981
2201,6.78125,5.84375,0.424928294396975
22011,5.888888888888889,5.111111111111111,0.49939640641598604
22013,5.75,4.0,0.6799967131831801
22015,6.551282051282049,5.740259740259741,0.476399143718229
22017,6.93167701863354,5.86335403726708,0.434649421144984
22019,6.677777777777781,5.3846153846153895,0.434448235325154
22021,,,0.6087274991041739
22025,8.0,8.0,0.40393482600459596
22027,7.66666666666667,7.5,0.6371248125999829
22029,5.0,5.0,0.488715457630255
22031,7.0,6.857142857142861,0.421704775450591
22033,6.726495726495731,5.73504273504274,0.42485119904628904
22035,5.0,4.0,0.6199688303387071
22037,6.0,6.75,0.10672213273515899
22039,7.1875,7.3125,0.31584772163610103
22041,8.6,8.0,0.5508263261134371
22043,6.2,6.0,0.17920413076830105
22045,6.71428571428571,5.52380952380952,0.468663607719077
22047,7.0,6.111111111111111,0.539100120068709
22049,6.5,6.0,0.5750034101397321
22051,6.6996336996337,5.6959706959707,0.43562029970934896
22053,7.2,5.9,0.42345712383259104
22055,6.79617834394904,5.79617834394904,0.42722182937474296
22057,6.125,6.4375,0.39984160912910605
22059,6.16666666666667,6.83333333333333,0.506200530636711
22061,6.38144329896907,5.78350515463918,0.388121365440448
22063,6.67391304347826,5.80434782608696,0.47320165347443
22065,7.33333333333333,5.66666666666667,0.31123283140758695
22067,8.66666666666667,7.66666666666667,0.567806334166507
22069,6.678571428571429,6.0,0.32167642931486
22071,6.60987261146497,5.34872611464968,0.425786751203866
22073,6.24358974358974,5.346153846153849,0.479605199779836
22075,7.076923076923079,5.230769230769231,0.40286146265044004
22077,6.75,6.125,0.43636884533090003
22079,6.91666666666667,5.888888888888889,0.40377184076655603
22081,6.75,4.5,0.27203737862245103
22083,8.0,7.33333333333333,0.114762228325536
22085,6.5,5.0,0.21085864327682302
22087,6.78947368421053,6.42105263157895,0.48110165227373203
22089,7.0752688172043,6.03225806451613,0.396821666714573
22091,5.0,5.0,0.6456290183077211
22093,6.5,6.83333333333333,0.21033572768800401
22095,7.08,6.44,0.542588591775996
22097,6.571428571428571,6.071428571428571,0.414355838693154
22099,6.5,6.0,0.40865985704371294
22101,6.16666666666667,5.692307692307691,0.42774396350026295
22103,6.668674698795179,5.3855421686747,0.436232859950551
22105,6.691176470588241,6.14705882352941,0.48479463492496
22107,5.0,5.0,0.601847494315572
22109,6.375,5.625,0.491002016356791
22111,6.5,7.0,0.49902209660803604
22113,7.111111111111111,6.0,0.512561654850183
22115,6.72222222222222,4.77777777777778,0.45568942190501005
22117,6.857142857142861,5.5,0.532903992303238
22119,6.77777777777778,5.66666666666667,0.6052253675262099
22121,6.33333333333333,5.58333333333333,0.37307852312409995
22123,4.0,10.0,-0.0232047712346419
22125,7.0,7.0,0.19092992237657602
22127,,,0.718287511925894
2220,6.71428571428571,5.09523809523809,0.446956749219336
2232,6.25,4.5,0.639897700104619
2240,5.571428571428571,4.71428571428571,0.45163803373145095
2261,6.5,5.0,0.40811540945221203
2270,5.0,3.0,-0.00614664021972294
2280,6.7,5.6,0.516966614991114
2282,,,-0.355949019363698
2290,6.5,5.46153846153846,0.208451597632001
23001,6.56666666666667,5.594444444444441,0.44533345559436105
23003,7.04938271604938,5.96296296296296,0.410756798679642
23005,6.7247863247863195,5.47512864493997,0.4143955243366861
23007,6.86991869918699,5.9349593495935,0.383764796594613
23009,6.39759036144578,5.469879518072291,0.29444311334430395
23011,6.77664974619289,5.63959390862944,0.4730685914916021
23013,6.73076923076923,5.46153846153846,0.53611376608492
23015,6.73684210526316,5.71052631578947,0.396939618948436
23017,6.29577464788732,5.611111111111111,0.41642280270913506
23019,6.67708333333333,5.65535248041775,0.432055066955887
23021,6.91666666666667,5.91666666666667,0.441024950398295
23023,6.71111111111111,4.755555555555559,0.50870821022482
23025,7.18333333333333,5.7,0.43760732339166997
23027,6.846153846153849,6.025,0.4464647953423139
23029,6.542857142857139,5.2,0.42737111059044397
23031,6.54512635379061,5.49275362318841,0.37887148032892204
24001,6.789137380191691,5.97770700636943,0.421819679091078
24003,6.761904761904759,5.4468283582089505,0.455082414264801
24005,6.701630049610209,5.71084337349398,0.43892470405379796
24009,6.47333333333333,5.56,0.41470697256808703
24011,6.905405405405411,6.232876712328769,0.45758183163921
24013,7.0,5.61083743842365,0.498934374929932
24015,6.61682242990654,5.47169811320755,0.440363333347067
24017,6.46111111111111,5.7,0.440879073714859
24019,6.59183673469388,6.14,0.3849235989583039
24021,6.84842105263158,5.6189473684210505,0.43227557099664504
24023,6.5,5.83333333333333,0.379938538699214
24025,6.73765432098765,5.35294117647059,0.435975872803216
24027,6.734660033167501,5.376451077943621,0.44830810443986496
24029,7.010638297872339,5.5212765957446805,0.377719154701621
24031,6.72240601503759,5.34576067348166,0.42124167922169703
24033,6.69319371727749,5.8124346917450405,0.4009837009294171
24035,6.853932584269661,5.853932584269661,0.41676278822466095
24037,6.761904761904759,5.561904761904759,0.42810805995878704
24039,6.1875,5.625,0.44710137835408703
24041,6.89855072463768,5.94202898550725,0.402083942017922
24043,6.728070175438599,5.73684210526316,0.41834448399135205
24045,7.11458333333333,5.91623036649215,0.45266568817671393
24047,6.936170212765959,6.21276595744681,0.480728790800254
24510,6.69063324538259,5.49307844429796,0.401609212628462
25001,6.7964824120603,5.52010050251256,0.4387298276715089
25005,6.72234273318872,5.6970684039087995,0.42998306493884003
25007,6.28571428571429,5.928571428571429,0.513865845835565
25009,6.77542932628798,5.551519154557461,0.42396267036050106
25013,6.58745041471331,5.4614553314120995,0.43858472277752797
25017,6.663788725241241,5.33417978669375,0.43024113831903293
25019,6.75,5.25,0.47005059394091
25021,6.699429296131901,5.34727503168568,0.442930929891468
25023,6.59668508287293,5.441217150760719,0.48060159803414504
25025,6.648476732507531,5.33378016085791,0.44045774361362605
25027,6.7112038970076595,5.55254001391788,0.432160249604519
26001,6.142857142857139,6.857142857142861,0.414038614968425
26003,9.5,6.0,0.32354339960147
26005,7.17791411042945,5.98773006134969,0.414452440305384
26007,6.9666666666666694,5.43333333333333,0.381386027691065
26009,6.117647058823531,5.0,0.336542436136405
26011,4.875,5.375,0.624570142964933
26013,,,0.58027566665335
26015,6.8695652173913,6.21739130434783,0.36364743674476707
26017,7.11515151515152,5.8484848484848495,0.43887932091598203
26019,7.0,5.66666666666667,0.368146826775491
26021,7.08994708994709,5.87894736842105,0.43321451368525
26023,7.4782608695652195,6.65217391304348,0.45354060579620203
26025,6.794326241134749,5.865248226950349,0.451148561685593
26027,7.202020202020201,5.48484848484848,0.452428946572669
26029,6.481481481481481,5.66666666666667,0.368774106317086
26031,6.0,6.0,0.5694271295010009
26033,6.88,5.76,0.45469680506382204
26035,6.851851851851849,6.62962962962963,0.29522941772688105
26037,6.61627906976744,5.7906976744186,0.47921700128234296
26039,6.0,4.66666666666667,0.5291525827817689
26041,6.76470588235294,5.5,0.45850154301375107
26043,6.86666666666667,5.73333333333333,0.47363926243057
26045,6.859375,6.11458333333333,0.39522038571667106
26047,6.875,5.52083333333333,0.33825754078342996
26049,6.84375,6.13928012519562,0.41933060775913106
26051,7.307692307692309,5.692307692307691,0.569997329649475
26053,7.08333333333333,5.33333333333333,0.311377665106542
26055,6.814159292035401,5.64601769911504,0.44561077593672105
26057,7.1351351351351395,5.7972972972973,0.456261280082582
26059,7.16,5.84,0.524197560898646
26061,6.58620689655172,5.46551724137931,0.41359721147646294
26063,7.0,5.62903225806452,0.488177046961207
26065,6.983464566929129,5.78599527930763,0.40842474427227204
26067,7.113924050632911,6.0379746835443,0.377023683246941
26069,6.7,4.8,0.40813398727391703
26071,4.66666666666667,4.33333333333333,0.587225108315742
26073,6.86046511627907,6.07558139534884,0.461426184097822
26075,7.017857142857139,5.99404761904762,0.39515410722088595
26077,7.03892215568862,5.75524475524475,0.430324564937976
26079,5.33333333333333,6.0,0.47164922836543205
26081,6.87455197132616,5.7462365591397795,0.417646607221913
26083,5.0,4.0,0.5885673525608089
26085,5.16666666666667,6.83333333333333,0.54105611693582
26087,6.58333333333333,5.94444444444444,0.48218639249750206
26089,6.882352941176469,5.29411764705882,0.407549524035533
26091,7.0,5.7578947368421,0.44200831146337005
26093,7.0233918128655,5.556851311953349,0.4576760858945129
26095,,,0.9079458039913499
26097,6.454545454545451,5.63636363636364,0.281753055741597
26099,6.8117283950617304,5.815463917525769,0.4473887214548521
26101,6.45,5.8,0.538456234547104
26103,6.82051282051282,5.59493670886076,0.475291532554378
26105,6.4782608695652195,5.69565217391304,0.537317313284122
26107,6.765625,5.765625,0.481560193163351
26109,6.5,6.59090909090909,0.566909712679636
26111,7.08008658008658,5.616883116883121,0.41423365706685294
26113,6.428571428571429,5.857142857142861,0.5225137699390711
26115,6.793427230046951,5.83568075117371,0.472234665530613
26117,6.70212765957447,5.936170212765959,0.397031779166779
26119,5.6,5.8,0.289819589952877
26121,6.979797979797981,5.73869346733668,0.462341994890045
26123,6.111111111111111,5.481481481481481,0.4614527458772121
26125,7.08937198067633,5.745974235104669,0.43539850197278096
26127,6.91666666666667,6.91666666666667,0.41362611104117797
26129,6.76470588235294,5.82352941176471,0.46932792789054995
26131,6.75,4.96610169491525,0.38187817547308506
26133,6.8695652173913,6.4782608695652195,0.417056828877451
26135,8.33333333333333,5.33333333333333,0.7939729013084901
26137,6.692307692307691,6.153846153846151,0.4701915982872629
26139,7.08604038630378,5.896491228070179,0.448339498061039
26141,7.875,4.875,0.415135331019976
26143,6.454545454545451,7.90909090909091,0.448649392454201
26145,6.82059800664452,5.88039867109635,0.43938546502081893
26147,6.77625570776256,5.76255707762557,0.419991174328456
26149,6.882352941176469,6.431372549019611,0.26922782688419605
26151,6.767857142857139,5.83928571428571,0.487192894742486
26153,8.4,8.6,0.47844138014149895
26155,6.52358490566038,5.995283018867919,0.436675840558447
26157,6.72093023255814,6.27906976744186,0.47674151024974704
26159,6.82278481012658,5.72151898734177,0.42437888520838996
26161,6.78988125967992,5.54127966976264,0.400000367739373
26163,6.9390923566879,5.92635350318471,0.4162729024627849
26165,6.74509803921569,5.68627450980392,0.46862448879369495
27001,6.65,5.55,0.47982645677863894
27003,6.8513689700130405,5.67708333333333,0.446494797301175
27005,6.117647058823531,5.705882352941179,0.30006426721706203
27007,6.673076923076921,5.692307692307691,0.41183686306930395
27009,6.9870129870129905,5.88157894736842,0.45064746844879405
27011,6.33333333333333,7.0,0.529444099048664
27013,6.690355329949241,5.68367346938776,0.4794723112863039
27015,6.27027027027027,5.4864864864864895,0.437661117866608
27017,6.76923076923077,5.79120879120879,0.5100989859187929
27019,6.905555555555559,5.427777777777781,0.49458256148196705
27021,6.4,6.2,0.490496488915795
27023,6.0,5.428571428571429,0.277171114397701
27025,7.26,5.92,0.48679195853820795
27027,6.66666666666667,5.90277777777778,0.431503193494224
27029,6.66666666666667,5.33333333333333,0.35613984725762604
27031,6.6,5.4,0.312276703659275
27033,7.0,4.0,0.37050176992715905
27035,6.93434343434343,6.13846153846154,0.413006944577484
27037,6.718104495747269,5.581310679611651,0.452926075109841
27039,6.89473684210526,5.3684210526315805,0.489740439080485
27041,6.33333333333333,5.5,0.36651238295413596
27043,6.142857142857139,4.92857142857143,0.39437217465616
27045,6.83333333333333,5.83333333333333,0.501065987507921
27047,6.8846153846153895,5.62962962962963,0.447192447130245
27049,7.0196078431372495,5.68627450980392,0.40875588902725396
27051,8.0,4.8,0.445300411414442
27053,6.708116971850231,5.45337708504238,0.44205432189662397
27055,6.9666666666666694,5.56666666666667,0.320510609879807
27057,5.25,4.0,0.5124044739286769
27059,6.54651162790698,5.72093023255814,0.425566130364165
27061,7.03030303030303,6.454545454545451,0.47396333721983597
27063,7.142857142857139,6.142857142857139,0.361172127710997
27065,6.0,5.4666666666666694,0.402205591664661
27067,6.57575757575758,5.67647058823529,0.44800672406868
27069,0.0,10.0,0.245513020278654
27071,7.375,7.0,0.346373858495073
27073,6.75,6.5,0.47799334052552606
27075,6.9,6.4,0.366083587937245
27077,7.0,7.5,0.298630630970755
27079,7.28571428571429,6.66666666666667,0.310990999046443
27081,6.2,6.8,0.5132381859958499
27083,7.4,6.0,0.498426457249134
27085,6.55555555555556,5.925925925925929,0.520257639992216
27087,6.2,4.0,0.22358379444178303
27089,7.5,6.33333333333333,0.467937929492466
27091,7.0,5.90909090909091,0.418253116280351
27093,6.657142857142861,6.0,0.44312589251744705
27095,6.558139534883719,5.627906976744191,0.505646778976345
27097,6.84313725490196,6.33333333333333,0.435242247336822
27099,6.41860465116279,5.58139534883721,0.417882892468231
27101,7.66666666666667,5.5,0.380949212702735
27103,6.738461538461539,5.846153846153849,0.457772354543154
27105,7.6,6.0,0.44141740039611294
27107,6.875,6.125,0.604412571831463
27109,6.77678571428571,5.577380952380951,0.45606744846235603
27111,6.75,5.25,0.523938213384312
27113,8.0,6.6,0.125821456329646
27115,6.074074074074071,5.7407407407407405,0.44939993227477404
27117,5.33333333333333,5.66666666666667,0.7925450114442271
27119,6.26829268292683,5.78048780487805,0.534053689370691
27121,5.0,8.0,0.198037266545663
27123,6.661281637049,5.58655913978495,0.42935114727623
27125,8.0,7.5,0.910614828021287
